0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0,0,0,0,0,0,0,0,7.787421,7.533479,7.909350,7.416730,7.639403,8.039315,7.781077,7.830830,7.528009,24.435982,46.039150,22.938167,40.123860,38.964593,33.348355,36.466072
0,0,0,0,0,0,0,0,0,8.105350,7.743008,7.715607,7.543182,7.937160,7.626712,8.195580,7.715184,8.140740,23.960934,40.138125,29.258824,28.838475,37.344172,27.120895,448.579247
0,0,0,0,0,0,0,0,0,7.930819,8.552117,7.742453,7.473169,7.496675,9.138325,8.146480,7.331177,7.386584,23.946730,38.034689,26.792044,33.105761,123.796259,28.634353,41.237537
0,0,0,0,0,0,0,0,0,8.496470,8.380942,8.009930,7.752827,7.878017,7.655209,8.763720,7.318875,7.744779,24.655664,38.152782,22.944834,33.260599,43.083342,26.026089,41.200295
0,0,0,0,0,0,0,0,0,7.992511,7.980674,8.411449,7.453050,7.539694,7.626669,8.624418,7.603451,7.808855,26.623412,30.420362,25.572022,31.415972,45.963393,28.317936,33.521261
0,0,0,0,0,0,0,0,0,8.844843,7.528799,8.032942,7.320463,7.451260,7.614798,8.247719,7.580917,7.370758,22.991142,36.050794,22.939841,117.205934,40.427083,28.109288,46.720420
0,0,0,0,0,0,0,0,0,7.892731,7.962914,8.089325,7.667321,7.991377,7.794283,7.954635,7.738341,7.674795,22.957249,31.568672,23.535270,26.438939,105.750216,22.972821,29.489136
0,0,0,0,0,0,0,0,0,7.665138,7.481320,8.186690,7.525410,7.843317,8.072803,8.284423,7.749492,7.577623,24.333909,29.816431,26.468028,27.736533,41.475685,26.718843,48.991623
0,0,0,0,0,0,0,0,0,8.531852,8.193244,8.149145,7.746304,8.419392,8.299946,8.508054,7.854585,7.695612,24.315497,27.002167,23.044896,35.753219,226.467282,24.967284,29.662416
0,0,0,0,0,0,0,0,0,7.995567,8.014285,9.031796,7.364403,7.974382,7.875669,7.947539,7.492590,7.859611,34.953850,42.931555,25.714853,30.977460,40.865037,22.965711,445.459706
0,0,0,0,0,0,0,0,0,7.986545,7.806450,8.443267,7.631822,7.509712,7.669517,8.832780,7.844523,7.653054,26.853129,33.143534,23.018002,40.423500,40.270531,25.978444,48.832924
0,0,0,0,0,0,0,0,0,8.580625,7.294441,7.695599,7.442990,7.827851,7.743183,7.699639,7.522552,8.172884,28.131051,33.636816,26.419211,28.433294,45.261140,28.354484,122.303260
0,0,0,0,0,0,0,0,0,8.362782,7.698064,8.221794,7.540316,7.950293,8.494874,8.278123,7.295476,7.477230,22.944352,110.652518,28.028747,24.240581,453.394575,26.963106,451.742192
0,0,0,0,0,0,0,0,0,7.887126,7.885318,8.046911,7.724060,8.186839,7.889260,8.424117,7.538847,7.571232,27.533808,38.242304,24.663083,28.262677,42.860303,23.659738,121.999744
0,0,0,0,0,0,0,0,0,8.329136,8.245314,8.399829,7.587874,7.369394,7.753479,8.030858,7.804687,8.470109,27.511584,33.235906,29.841631,44.239453,36.395338,23.546913,37.953378
0,0,0,0,0,0,0,0,0,7.685328,8.576097,7.779543,7.292845,7.510569,8.358112,8.863726,7.338249,7.557460,23.543301,46.961218,27.650495,28.401041,40.864933,29.161951,53.031279
0,0,0,0,0,0,0,0,0,8.312363,7.434052,7.757239,7.441944,8.213283,7.910330,8.179521,8.056086,7.477498,29.057403,31.957805,25.670034,42.352189,119.649285,26.685015,145.047647
0,0,0,0,0,0,0,0,0,8.796436,7.576134,8.009298,7.303913,7.702565,7.762351,7.937492,7.933063,7.736976,23.437370,32.968407,27.695240,25.153802,126.231706,28.840327,101.500348
