packet_id,server_id,client_send_time(s),server_Rev_Time(s),server_Send_Time(s),client_rev_time(s),latency(ms),queue_len
1210204,5,1,1.0011,1.0061,1.00726,7.2624,1
1210209,15,1.00538,1.00648,1.02715,1.02831,22.9305,1
1210212,2,1.00596,1.00706,1.01207,1.01329,7.3246,1
1210236,1,1.01124,1.01234,1.01734,1.01849,7.24486,1
1210239,7,1.01185,1.01295,1.01796,1.01923,7.3778,1
1210349,2,1.01833,1.01943,1.02443,1.02554,7.20971,1
1210354,6,1.0227,1.02381,1.02881,1.03011,7.40586,1
1210438,2,1.03015,1.03125,1.03625,1.03748,7.33183,1
1210441,13,1.03043,1.03153,1.05221,1.05335,22.9179,1
1210448,12,1.03214,1.03324,1.05393,1.0551,22.9567,1
1210490,7,1.04655,1.04766,1.05266,1.05389,7.33659,1
1210495,3,1.05194,1.05304,1.05804,1.05922,7.28186,1
1210498,5,1.05207,1.05318,1.05818,1.05939,7.31667,1
1210638,12,1.05893,1.06003,1.0807,1.08181,22.8811,1
1210643,2,1.0628,1.0639,1.0689,1.07004,7.24121,1
1210648,6,1.0674,1.0685,1.0735,1.07464,7.24129,1
1210651,1,1.06754,1.06864,1.07364,1.07478,7.2462,1
1210671,2,1.06915,1.07025,1.07525,1.07638,7.2289,1
1210711,8,1.08021,1.08131,1.08631,1.08746,7.25403,1
1210714,2,1.08038,1.08148,1.08649,1.08776,7.377,1
1210726,7,1.08143,1.08253,1.08753,1.0887,7.27803,1
1210822,2,1.09319,1.09429,1.0993,1.10063,7.4398,1
1210827,14,1.09794,1.09904,1.11971,1.12084,22.9007,1
1210901,7,1.11169,1.11279,1.11779,1.11892,7.23624,1
1210906,13,1.11446,1.11556,1.13628,1.1376,23.142,1
1210909,15,1.11535,1.11645,1.13712,1.13824,22.8898,1
1210934,6,1.12022,1.12132,1.12633,1.12748,7.25342,1
1210952,5,1.12981,1.13091,1.13592,1.13709,7.28038,1
1210957,6,1.1343,1.1354,1.14041,1.14157,7.27194,1
1211052,9,1.1368,1.1379,1.15859,1.15977,22.9721,1
1211083,14,1.14283,1.14393,1.1646,1.16571,22.8776,1
1211088,5,1.14564,1.14674,1.15175,1.15311,7.46365,1
1211093,15,1.14763,1.14873,1.16944,1.1707,23.0697,1
1211205,4,1.16912,1.17022,1.17522,1.17637,7.25047,1
1211259,0,1.17385,1.17495,1.17996,1.18116,7.31045,1
1211262,6,1.17408,1.17518,1.18018,1.18132,7.2409,1
1211328,8,1.18176,1.18286,1.18786,1.18906,7.30564,1
1211333,6,1.18322,1.18432,1.18932,1.1905,7.28107,1
1211338,3,1.18771,1.18881,1.19381,1.19495,7.23462,1
1211406,0,1.20485,1.20595,1.21095,1.21206,7.212,1
