Arrival_rate,Ave,P50,P90,P99,P999,P9999,sla_default_rate(%),sla_default_percentage(%),latencyFile,clusterMapFile
50.1307,16.5473,22.8798,23.1212,43.6145,74.4975,160.1555,0.02,52.6529,cephSimResult/latency/latency_50_000.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
50.1519,16.5389,22.8799,23.1201,43.6267,71.2524,115.1068,0.0175,39.0293,cephSimResult/latency/latency_50_001.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
49.9729,16.5336,22.8798,23.1178,43.6266,75.7464,114.2209,0.0163,41.1152,cephSimResult/latency/latency_50_002.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
49.8856,16.5379,22.8799,23.1188,43.6147,72.6686,153.5262,0.0181,52.5638,cephSimResult/latency/latency_50_003.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
50.0081,16.5385,22.8796,23.1209,43.612,73.7843,122.8747,0.0169,41.4035,cephSimResult/latency/latency_50_004.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
50.1699,16.5274,22.8799,23.1193,43.6141,68.7628,112.1148,0.0119,38.0945,cephSimResult/latency/latency_50_005.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
49.8537,16.5252,22.8796,23.1183,43.6157,72.3473,115.9947,0.0163,42.24,cephSimResult/latency/latency_50_006.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
49.9896,16.5483,22.8801,23.121,43.63,72.6264,137.6041,0.0156,43.4517,cephSimResult/latency/latency_50_007.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
49.983,16.5106,22.8799,23.12,43.6087,67.7027,98.3688,0.0069,49.2227,cephSimResult/latency/latency_50_008.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
50.0539,16.5427,22.8798,23.12,43.608,78.2601,188.2731,0.0231,46.9196,cephSimResult/latency/latency_50_009.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
,,,,,,,,,,
,,,,,,¾ùÖµ,0.01626,44.66932,,
