Arrival_rate,Ave,P50,P90,P99,P999,P9999,sla_default_rate(%),sla_default_percentage(%),latencyFile,clusterMapFile
200.5228,13.5826,7.3318,23.0897,50.8954,84.9155,111.051,0.0231,11.3099,cephSimResult/latency/latency000.csv,scratch/CephSim2022-12-8/cluster_map_mod.csv
200.6077,13.6228,7.3321,23.0952,51.1473,82.7785,125.9784,0.0262,26.1613,cephSimResult/latency/latency001.csv,scratch/CephSim2022-12-8/cluster_map_mod.csv
199.8917,13.5822,7.3322,23.085,51.2611,84.9486,127.3766,0.0338,24.4614,cephSimResult/latency/latency002.csv,scratch/CephSim2022-12-8/cluster_map_mod.csv
199.5423,13.5934,7.3327,23.09,50.0373,82.6028,118.5917,0.0194,29.2595,cephSimResult/latency/latency003.csv,scratch/CephSim2022-12-8/cluster_map_mod.csv
200.0326,13.5887,7.332,23.0857,50.7348,84.915,123.3666,0.0262,29.7924,cephSimResult/latency/latency004.csv,scratch/CephSim2022-12-8/cluster_map_mod.csv
,,,,,,,,,,
,,,,,,,0.02574,24.1969,,
