0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0,0,0,0,0,0,0,0,7.254344,7.550944,7.629035,7.280552,7.711811,7.652931,7.317881,7.431309,7.513954,23.603873,26.579970,22.905239,26.244526,25.377613,23.146466,29.525213
0,0,0,0,0,0,0,0,0,7.951406,7.545204,7.457867,7.270127,7.322975,7.262130,7.269392,7.515548,7.367386,24.415174,25.948639,22.942578,25.072572,25.184377,0,28.217564
0,0,0,0,0,0,0,0,0,7.353917,7.925281,7.665858,7.555416,7.263601,7.281747,9.112666,7.786336,7.797531,22.949056,24.134135,22.920690,24.711641,30.054765,22.947023,26.452506
0,0,0,0,0,0,0,0,0,7.574901,7.656900,7.734084,7.484081,7.496898,7.442478,7.652426,7.329297,8.098828,22.962414,26.875003,22.908430,31.379216,28.887864,22.945427,30.122111
0,0,0,0,0,0,0,0,0,7.265299,7.393672,7.357029,7.280247,7.404242,7.340565,7.308232,7.575149,7.640764,22.924266,26.979230,28.135576,22.936338,25.006395,22.927300,27.774252
0,0,0,0,0,0,0,0,0,7.360593,7.563044,7.716347,7.244542,7.731961,7.505159,7.528631,7.434254,7.481861,23.940527,25.930156,22.920233,22.933274,25.173957,23.105742,27.561403
0,0,0,0,0,0,0,0,0,7.279518,7.502806,7.896323,7.277318,7.414533,7.291599,7.271207,7.694416,7.730529,22.920186,29.233372,25.688999,23.017599,25.884346,24.511918,29.892897
0,0,0,0,0,0,0,0,0,7.596232,7.433587,8.151482,7.263087,8.071779,7.492829,7.293254,7.302394,7.659504,23.021605,26.775283,0,22.968674,30.261481,23.223604,30.574240
0,0,0,0,0,0,0,0,0,7.711782,7.821285,7.274868,7.743068,7.318820,8.077933,7.367780,7.300705,7.801825,26.397596,24.625062,23.006527,22.970981,27.058369,25.246266,27.372693
0,0,0,0,0,0,0,0,0,7.295164,7.633111,7.312024,7.854243,7.280702,7.887835,8.608808,7.566941,7.655203,22.985402,27.966119,0,22.995003,40.142776,25.568548,26.395473
0,0,0,0,0,0,0,0,0,7.278875,7.296292,7.797279,7.787113,7.313460,7.378786,7.604366,7.684337,8.011842,24.526961,23.512024,22.925431,22.972660,24.254257,22.969805,27.094766
0,0,0,0,0,0,0,0,0,7.329683,7.987965,7.283657,7.835086,7.301325,7.983529,7.261398,7.290309,7.482059,23.679672,25.344473,22.955609,22.906172,26.581118,25.647871,25.126408
0,0,0,0,0,0,0,0,0,7.402007,7.512674,7.442827,7.284691,7.411480,7.447720,8.008749,7.442099,7.292177,22.872550,24.518115,22.966746,24.701075,24.429090,22.970461,24.775213
0,0,0,0,0,0,0,0,0,7.266469,7.834449,9.082449,7.282099,7.845577,7.268249,7.670919,8.523345,8.002602,23.247162,25.983825,22.964481,22.954773,25.961530,22.959876,31.800760
0,0,0,0,0,0,0,0,0,7.438351,7.728349,7.625050,7.834030,7.394328,7.337121,7.356153,7.598542,7.637277,22.976807,23.352540,0,24.499585,24.674493,22.951700,25.609248
0,0,0,0,0,0,0,0,0,7.267877,7.294991,7.300094,7.651625,7.289005,7.285033,7.450544,7.733264,8.238178,22.926421,22.956718,22.926923,23.028477,35.080457,22.957669,28.015631
0,0,0,0,0,0,0,0,0,7.313822,7.574452,7.556547,7.321043,7.276074,7.437523,7.285699,7.589356,7.271740,23.017982,24.355719,23.015787,22.976669,24.858368,23.129594,27.296934
0,0,0,0,0,0,0,0,0,7.475611,7.735272,7.400848,7.806400,7.574755,8.258303,7.839891,7.902842,7.692546,26.189487,22.976922,0,23.003018,25.370505,25.693631,27.796713
0,0,0,0,0,0,0,0,0,7.296148,7.256693,7.509767,7.894847,7.310625,7.613176,7.413539,7.384158,7.716419,22.917345,23.856244,22.962985,22.984516,23.891603,22.929094,42.406639
0,0,0,0,0,0,0,0,0,7.291034,7.234188,7.758003,7.496590,7.364969,7.626797,7.486010,7.270575,7.624676,23.592806,28.058158,0,23.079127,23.900607,23.277610,23.359331
0,0,0,0,0,0,0,0,0,7.278504,7.304704,7.814970,7.724821,7.297890,7.499745,7.969672,7.781803,7.518791,29.662349,22.977112,22.940254,22.941215,24.411864,22.941421,30.936041
0,0,0,0,0,0,0,0,0,7.702812,7.539480,8.088815,7.259110,7.658839,7.690910,7.671852,8.148511,7.677299,23.960379,31.208101,23.004981,22.953510,26.815790,23.927890,28.984013
0,0,0,0,0,0,0,0,0,7.332288,7.874369,7.947244,7.470379,7.947090,7.391495,7.470567,7.379541,7.870624,22.927363,23.036069,22.992798,26.629113,25.320461,22.984212,25.057213
0,0,0,0,0,0,0,0,0,7.261282,7.281417,7.323402,7.495841,7.848633,7.291945,7.538581,8.047494,7.463503,28.188947,23.748006,22.939336,22.942403,28.361776,22.940461,32.187309
0,0,0,0,0,0,0,0,0,7.265889,7.555279,8.182203,7.707392,7.845081,7.279899,7.291905,7.541248,7.346854,22.948399,23.730431,23.595036,22.982025,25.456074,24.353157,28.753332
0,0,0,0,0,0,0,0,0,7.315916,7.303032,7.316430,7.339187,7.693475,7.526376,7.575419,7.837007,7.648975,30.308059,25.287931,23.030506,22.970640,25.271229,22.953456,27.924448
