0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0,0,0,0,0,0,0,0,7.548624,7.558732,7.679181,7.769779,7.443890,7.271463,8.156802,7.287871,7.273516,26.624111,22.912472,22.939708,24.216745,26.546726,24.375777,27.161415
0,0,0,0,0,0,0,0,0,7.777085,7.277464,7.534313,7.273040,7.635056,7.267403,7.288787,7.482818,7.286304,22.937476,25.432927,22.969547,22.960459,22.976732,0,30.291949
0,0,0,0,0,0,0,0,0,7.319606,7.493910,7.663957,7.911211,7.272103,7.542189,8.208186,7.975320,7.329141,24.806492,22.977009,22.886335,25.969194,25.087752,22.953692,29.204814
0,0,0,0,0,0,0,0,0,7.598946,7.662400,7.545204,7.754046,7.273392,7.282963,7.458799,7.786278,7.278514,22.932512,23.931688,27.139416,23.016728,28.180340,23.036536,27.683603
0,0,0,0,0,0,0,0,0,7.338952,7.485079,7.335749,7.907132,7.685168,7.312558,7.297751,7.676511,7.573488,22.919373,25.903177,24.978121,22.999979,25.159504,23.718016,33.591648
0,0,0,0,0,0,0,0,0,7.284951,7.603939,7.948620,7.237594,7.846084,7.543848,7.864852,7.293308,7.637360,23.473704,22.927460,0,26.159677,27.248301,23.162031,25.417028
0,0,0,0,0,0,0,0,0,7.897291,7.422365,7.512792,7.261168,7.284879,7.298611,7.459537,7.532946,7.299115,22.986456,28.495522,22.946233,25.593996,24.647522,25.444182,30.609516
0,0,0,0,0,0,0,0,0,7.275558,7.543074,7.431608,7.791496,7.849689,7.277962,7.284485,7.296227,7.635338,23.022372,25.296162,22.915026,22.995905,24.591411,23.153951,32.911697
0,0,0,0,0,0,0,0,0,7.401013,7.584633,7.272565,7.665516,7.665795,7.330465,7.379414,7.294984,7.284859,25.584520,24.435052,22.985598,22.965951,25.825715,22.946879,34.226256
0,0,0,0,0,0,0,0,0,7.608681,7.821150,7.521096,7.288231,7.308224,7.936552,7.899872,7.392490,7.308904,26.001836,27.283936,0,22.950009,25.630134,22.929684,25.181272
0,0,0,0,0,0,0,0,0,7.268160,7.277319,8.302815,7.902039,7.501880,7.380945,7.684435,7.390892,7.814200,24.296827,24.714085,22.939007,22.984020,25.665551,23.010225,24.643938
0,0,0,0,0,0,0,0,0,7.270858,7.687365,7.329541,8.424987,7.296431,7.448251,7.511899,7.247969,7.295861,23.019563,23.004837,22.944537,23.569637,30.436115,24.171634,26.886025
0,0,0,0,0,0,0,0,0,8.124999,7.624589,7.938452,7.269385,7.445642,7.591162,7.291608,7.960862,8.125642,22.910530,25.353230,22.924717,26.905968,26.367451,26.266764,25.307175
0,0,0,0,0,0,0,0,0,7.281146,7.265220,7.307637,7.286790,7.735499,7.355347,7.607711,7.778069,7.301831,23.953889,24.908910,26.179243,22.925178,33.217239,22.937259,23.876555
0,0,0,0,0,0,0,0,0,8.676951,7.727088,7.447608,7.288461,7.387246,7.517654,7.669497,7.258799,7.267403,25.498595,29.017059,22.929529,25.416201,23.034293,22.958456,30.472506
0,0,0,0,0,0,0,0,0,7.606220,7.294247,7.313812,7.271694,7.301745,7.284643,7.798883,7.279163,7.284782,22.927277,23.005751,22.962720,22.997891,26.684429,23.629462,28.758117
0,0,0,0,0,0,0,0,0,7.647554,7.281516,7.614418,7.327337,7.291388,7.287317,7.664189,7.510107,7.460477,22.995717,22.944970,22.989726,22.989506,23.859346,0,34.029066
0,0,0,0,0,0,0,0,0,7.551948,7.478564,7.574879,7.278233,7.281297,7.991793,7.265632,7.957839,7.615645,27.941917,25.136077,0,23.049920,24.339250,23.020685,25.248515
0,0,0,0,0,0,0,0,0,7.339528,7.268822,7.944749,9.804389,7.935785,7.590620,7.709739,7.275062,7.301286,22.942391,23.378730,23.050891,22.978369,28.709872,22.904171,26.671700
