0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0,0,0,0,0,0,0,0,7.438497,7.266052,7.866677,7.843299,7.671940,7.376340,7.292440,7.301146,7.274550,23.509639,27.959544,22.905239,25.331538,25.764580,24.435112,26.006716
0,0,0,0,0,0,0,0,0,7.762380,7.582893,7.297913,7.726503,7.340684,7.296373,7.673794,7.760064,7.296400,22.983152,34.244905,22.971647,22.931257,22.994980,23.013221,27.530437
0,0,0,0,0,0,0,0,0,7.698821,7.390767,7.851608,7.604342,7.273693,7.296299,7.279628,7.618019,8.405084,22.949481,27.664516,22.946712,24.795599,25.796595,22.961608,34.164609
0,0,0,0,0,0,0,0,0,7.671190,7.248525,7.627495,7.702311,7.278895,7.304662,8.834701,7.719345,7.932764,22.980711,27.247396,22.898924,22.925751,25.973899,25.285364,30.308035
0,0,0,0,0,0,0,0,0,7.336350,7.285960,7.351321,7.282100,7.256314,7.422612,7.290494,7.539422,7.356862,22.949295,23.941806,26.741289,23.966556,24.082664,25.567466,37.592256
0,0,0,0,0,0,0,0,0,8.657488,7.566024,7.980395,7.246662,8.050769,7.533262,7.326258,7.298776,7.562478,26.394544,24.918553,27.857271,22.949341,24.504845,23.127862,25.578285
0,0,0,0,0,0,0,0,0,7.588953,7.506824,8.638041,7.697913,7.546538,7.755104,7.971966,7.274111,7.800358,22.972811,23.672157,25.698463,22.967409,23.354942,22.938820,24.999250
0,0,0,0,0,0,0,0,0,7.398343,7.295187,7.421654,8.003957,7.276719,7.530551,7.503859,7.294886,7.293283,22.947036,25.454186,22.970326,29.564070,26.992366,22.926239,29.019210
0,0,0,0,0,0,0,0,0,8.236975,7.971623,7.289345,7.280054,7.538661,7.339323,7.583999,7.293237,7.623966,24.231595,26.596641,23.067962,24.078687,30.811010,24.521390,30.694312
0,0,0,0,0,0,0,0,0,7.711618,7.270541,7.274763,7.318279,7.671702,7.564767,7.914934,7.420988,7.257504,25.929298,32.382272,0,22.922572,27.947649,22.927011,26.729484
0,0,0,0,0,0,0,0,0,7.490932,7.284889,7.549930,7.493196,7.302911,7.259761,7.733090,7.289708,7.747538,24.986074,24.864613,25.872082,22.963121,32.118261,22.972731,24.051839
0,0,0,0,0,0,0,0,0,7.426413,7.913010,7.367637,8.535831,7.294073,7.305629,7.663236,7.296611,7.291822,25.920519,22.960578,22.945257,22.944127,23.335124,22.995344,26.172027
0,0,0,0,0,0,0,0,0,7.645015,7.730487,7.738265,7.714339,7.464760,7.281359,8.450409,7.628781,7.282185,22.945185,23.076401,22.928032,42.297703,25.635743,22.944681,27.581624
0,0,0,0,0,0,0,0,0,7.946712,7.277477,8.002693,7.297165,7.369198,7.443259,7.997693,8.638966,7.295830,23.020544,24.757496,22.959775,22.969646,27.818026,24.536619,23.386378
0,0,0,0,0,0,0,0,0,8.257165,7.934731,7.866551,7.643281,7.255570,7.838384,7.337214,7.692013,7.474133,23.008198,22.956007,28.071206,24.317637,23.724763,26.861470,27.177747
0,0,0,0,0,0,0,0,0,7.268857,7.303708,7.326612,7.841283,7.286743,7.287926,7.505232,7.268830,7.419772,22.927277,22.949921,22.930743,22.938192,23.452070,22.944802,29.648366
0,0,0,0,0,0,0,0,0,7.610247,7.468852,7.820870,7.530936,7.279825,7.272430,7.545841,7.562909,7.260927,29.913344,22.978317,22.989726,23.902478,29.184785,23.121700,22.941826
0,0,0,0,0,0,0,0,0,7.467510,7.302305,7.454036,7.284137,7.549055,8.385245,7.290399,7.337660,8.980668,22.941495,22.934891,22.916506,22.999089,25.728061,26.884994,26.302293
0,0,0,0,0,0,0,0,0,7.314835,7.735429,7.605952,7.279145,7.707429,7.414980,7.663750,7.463097,7.292814,23.045110,24.063592,22.907400,22.978369,27.390588,26.401766,32.809487
0,0,0,0,0,0,0,0,0,7.405958,7.302747,7.261905,7.253261,7.506293,7.835570,7.851850,7.649693,7.295893,22.992598,32.774913,23.195413,22.977243,24.849156,27.643543,23.440590
0,0,0,0,0,0,0,0,0,8.027595,7.286537,7.771659,7.494428,7.647332,8.113387,7.311151,7.662730,7.297502,27.968980,23.790568,22.972456,22.961591,23.165125,0,31.305824
0,0,0,0,0,0,0,0,0,8.012830,7.325078,7.623012,7.276701,8.377748,7.302781,8.386299,7.587209,7.418589,24.250317,24.158138,23.027902,26.013084,31.896759,22.969932,26.808564
0,0,0,0,0,0,0,0,0,7.649024,7.542287,8.036495,7.284819,7.619241,7.492601,7.398738,7.388262,7.425270,22.935062,28.044900,23.041577,24.610979,26.712892,23.016543,28.102658
0,0,0,0,0,0,0,0,0,7.306671,7.293275,7.773306,7.477994,7.274747,7.569540,8.379334,7.266415,7.718700,22.969513,24.880277,23.001570,22.942024,27.061963,22.949324,37.013252
0,0,0,0,0,0,0,0,0,7.535480,7.307253,7.572250,7.490353,7.801716,7.612317,7.304988,8.148034,7.280267,22.950657,22.957812,31.754935,22.971117,23.166850,22.998250,34.660022
0,0,0,0,0,0,0,0,0,7.974802,7.293933,7.852236,7.277761,7.290342,7.365127,7.688538,7.310014,7.504683,26.916985,27.272444,27.031980,27.711800,25.557853,22.948362,26.137986
