0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0,0,0,0,0,0,0,0,7.627235,7.278348,7.278599,7.291458,7.292810,8.162698,7.297383,8.118010,7.917395,22.971431,22.999865,23.026424,25.172536,25.922729,26.176600,26.240746
0,0,0,0,0,0,0,0,0,8.190478,7.354734,7.906208,7.305529,7.245218,7.261730,7.302850,8.098124,7.650965,22.963239,27.221573,22.941076,22.959668,24.414650,22.902900,26.717416
0,0,0,0,0,0,0,0,0,7.868293,7.347154,7.628575,7.284813,9.435780,7.371049,7.238016,7.697841,7.271507,28.096117,29.692332,23.013565,26.371747,22.952849,23.086742,31.959232
0,0,0,0,0,0,0,0,0,7.673343,7.271953,7.729025,7.690768,7.290925,7.931712,7.235068,7.673565,7.968485,23.099722,25.980503,23.050218,22.961166,32.360902,23.012544,30.240023
0,0,0,0,0,0,0,0,0,7.817127,7.814768,7.553388,7.276884,7.251407,7.704564,7.256125,7.707460,7.791002,22.946607,27.996118,27.029797,26.421611,24.189333,29.841401,25.329678
0,0,0,0,0,0,0,0,0,7.264097,7.722549,8.209355,7.327279,7.294160,7.760647,7.719160,7.750172,7.745671,22.999245,25.939325,29.882776,22.947405,23.802081,29.039316,27.618679
0,0,0,0,0,0,0,0,0,8.121056,7.707130,8.074027,7.280088,7.286750,7.708999,7.274375,8.025180,7.946703,23.709368,29.011513,23.005880,25.888972,27.093834,26.018771,22.970723
0,0,0,0,0,0,0,0,0,7.280083,7.286552,8.360233,7.257985,7.484795,7.281314,7.266170,7.646333,7.583513,22.938981,25.997425,22.967996,22.978643,25.272519,26.388239,24.118337
0,0,0,0,0,0,0,0,0,7.266256,7.443017,7.352072,7.593513,7.285170,7.915899,7.322175,7.315415,7.509472,23.037010,24.813827,0,25.510520,27.829499,24.798002,25.561933
0,0,0,0,0,0,0,0,0,7.504436,7.598960,7.501827,8.372084,7.281094,7.418848,7.704879,7.437079,7.354470,28.331216,32.430164,23.903640,22.955356,35.892055,25.445850,33.891175
0,0,0,0,0,0,0,0,0,7.320416,7.269397,7.925692,7.713122,7.643177,7.296501,7.301195,8.957726,7.728926,28.150845,26.580194,24.120050,22.987446,36.032400,24.550493,26.836396
0,0,0,0,0,0,0,0,0,7.284474,7.448807,7.697741,7.740539,8.284223,7.412201,7.276662,7.546817,8.099672,24.814034,23.968817,24.158862,23.010820,32.900452,23.042843,24.245237
0,0,0,0,0,0,0,0,0,7.837863,7.836762,8.758781,7.557563,8.509285,7.296212,7.262124,8.755838,7.713500,22.969676,24.618216,22.932409,22.930042,24.873287,22.915320,26.384754
0,0,0,0,0,0,0,0,0,7.269997,7.912250,7.491940,7.381740,7.928971,7.661320,7.259489,8.252869,7.478413,25.437942,26.217252,25.504964,23.114379,26.841299,22.922011,24.754503
0,0,0,0,0,0,0,0,0,7.791138,7.561663,7.560136,7.709213,7.758080,7.323786,7.279170,7.281287,7.314676,22.917813,26.413652,22.930389,24.662189,27.493557,26.174052,24.886629
0,0,0,0,0,0,0,0,0,7.311371,7.707726,7.688505,7.598435,7.258081,8.002824,7.252293,7.629676,7.534674,22.974798,24.102503,22.929712,22.958706,26.126469,23.714896,34.886912
0,0,0,0,0,0,0,0,0,7.340036,7.260116,7.441020,7.250333,8.270717,7.272093,7.937359,7.878272,7.357143,22.998143,25.149826,22.962443,25.909064,23.759474,22.913605,26.486311
0,0,0,0,0,0,0,0,0,7.311344,7.913485,7.551105,7.365700,7.527047,7.337731,7.275581,7.342259,8.069234,27.868884,23.995207,0,22.982269,27.567379,26.569190,24.880426
