0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0,0,0,0,0,0,0,0,7.271285,7.551557,8.932012,7.250928,7.508404,7.870636,7.648078,7.284165,7.497177,26.085476,25.177778,22.902699,27.042985,24.411627,24.362559,31.677714
0,0,0,0,0,0,0,0,0,7.269446,7.689063,7.588840,7.264861,7.270898,8.026144,7.709532,7.585872,7.741392,24.738493,32.318719,22.940011,22.931257,27.642176,24.143662,25.262571
0,0,0,0,0,0,0,0,0,7.321706,7.611426,7.505298,7.572537,7.274424,7.752817,7.281110,7.794802,7.803757,22.907540,31.269046,22.913842,30.122710,23.537508,22.932461,30.389157
0,0,0,0,0,0,0,0,0,7.517501,7.272071,7.477838,7.463861,7.526184,7.367065,7.284473,7.861901,8.243696,23.000281,23.573831,24.950619,23.074007,27.114526,22.945553,26.972218
0,0,0,0,0,0,0,0,0,7.257168,7.544277,9.918830,7.305564,7.535537,7.318497,7.288871,7.403512,7.647823,22.938586,23.419185,28.105778,22.982722,27.151745,22.926614,28.156659
0,0,0,0,0,0,0,0,0,7.324548,7.560472,7.296351,7.245154,7.245483,7.499384,7.327320,7.415778,8.495826,22.917632,25.261337,0,22.953420,27.117374,23.169391,24.743129
0,0,0,0,0,0,0,0,0,7.770392,7.279976,7.819577,7.266008,7.523975,7.612093,7.665063,7.752926,7.506463,29.889284,24.704739,26.365723,22.992251,30.483054,22.944306,29.294381
0,0,0,0,0,0,0,0,0,7.271874,7.891815,7.295695,7.787962,7.270741,7.360934,7.282107,7.291722,7.281667,22.924898,24.950542,22.904884,24.326451,28.058780,22.971631,25.649788
0,0,0,0,0,0,0,0,0,7.541622,7.886255,7.283335,7.835647,7.530536,7.341328,7.489277,7.733243,7.778756,22.956939,34.721410,23.635811,22.968120,25.176517,22.952950,29.969637
0,0,0,0,0,0,0,0,0,7.304106,7.806285,7.274335,7.350997,7.605109,7.548792,7.702213,7.433213,7.263380,23.412453,26.107874,0,22.970859,27.236643,25.109854,25.937657
0,0,0,0,0,0,0,0,0,7.280804,7.281332,7.609615,7.737051,7.406281,7.600656,7.464680,8.786366,7.607212,22.907194,22.960134,28.734804,22.948073,25.142242,23.009721,24.173954
0,0,0,0,0,0,0,0,0,7.497652,7.612559,7.241708,7.712684,7.329511,7.365409,7.295404,7.379137,7.464594,25.931832,23.008289,22.974372,23.551342,33.030154,23.020784,26.677579
0,0,0,0,0,0,0,0,0,7.890111,7.475922,7.375938,8.267339,7.398300,7.485618,7.880490,7.457039,7.594584,22.885435,26.293497,22.935003,32.121839,23.779449,26.219749,23.476236
0,0,0,0,0,0,0,0,0,7.302147,7.286897,7.880572,7.284338,7.733298,7.831406,7.559732,8.293365,7.760414,23.920979,23.024731,22.935480,22.936585,27.242761,23.221975,28.299837
0,0,0,0,0,0,0,0,0,7.489595,7.533908,7.311416,7.270169,9.343003,8.535589,7.492507,7.814483,7.561733,22.956714,23.016267,22.926734,22.997857,29.443069,25.300578,24.114252
0,0,0,0,0,0,0,0,0,7.274108,7.261648,7.891837,7.842393,7.412484,7.874245,7.289226,7.293579,8.310021,22.926421,23.413958,22.941897,23.032439,28.436619,23.644037,25.242917
0,0,0,0,0,0,0,0,0,7.300539,7.271258,7.696349,7.340366,7.283053,7.431349,7.668773,7.670642,7.282511,22.983197,22.991581,23.019350,24.939559,32.897728,23.241592,34.701218
0,0,0,0,0,0,0,0,0,7.280911,7.341478,7.251839,7.870729,7.260996,8.279682,7.286811,7.915257,8.160704,22.928568,25.848861,23.152795,22.988812,35.832620,26.886421,25.467442
0,0,0,0,0,0,0,0,0,7.280579,7.268307,7.741636,7.278109,8.157537,7.637786,7.600538,7.431584,7.281509,22.999237,23.183626,23.003578,23.005735,25.734834,24.114953,28.020328
0,0,0,0,0,0,0,0,0,7.291708,7.423332,7.259629,7.292757,7.439737,7.595768,7.876124,7.291284,7.285369,22.986260,23.046682,23.336147,22.919687,23.460879,25.757274,27.888943
