0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0,0,0,0,0,0,0,0,7.569400,7.274163,7.273021,7.268727,7.419269,7.425336,8.628449,7.303116,7.513472,23.784933,22.943016,22.928396,24.262961,24.754654,24.211978,25.100148
0,0,0,0,0,0,0,0,0,7.927704,7.511122,7.300466,7.275706,7.335234,8.150781,7.709309,7.681990,7.537859,26.850667,30.589935,22.937257,22.954326,23.713832,23.579741,25.756305
0,0,0,0,0,0,0,0,0,7.495740,7.274504,7.777068,8.555753,7.274427,7.516686,7.555624,7.630612,7.896937,24.485514,24.531226,28.097434,23.023160,27.560438,22.928338,26.123627
0,0,0,0,0,0,0,0,0,7.366826,7.262765,7.395322,7.828295,7.297070,7.658418,8.110590,7.843271,8.599232,22.936479,24.476519,25.961851,23.091469,25.549466,23.122873,30.310773
0,0,0,0,0,0,0,0,0,8.419845,7.323212,7.719741,7.309382,8.554500,7.324252,7.299432,7.602913,7.477178,22.924266,29.254076,27.386690,22.918599,31.204753,25.908338,33.244457
0,0,0,0,0,0,0,0,0,7.692423,7.315425,7.874351,7.250932,7.842652,7.540180,7.685067,7.378233,7.279280,24.082224,22.973747,22.910275,28.671161,26.400177,24.523004,26.194691
0,0,0,0,0,0,0,0,0,7.497923,7.518602,8.189752,7.259478,7.498199,7.599038,7.910788,7.532049,7.264863,22.932438,26.823298,25.766691,22.988136,28.078459,24.756267,27.064239
0,0,0,0,0,0,0,0,0,7.345038,8.222367,7.613799,7.694274,7.830567,8.142277,8.382968,7.279686,7.275107,23.021605,28.543327,22.915026,22.985435,25.865589,22.950461,30.502829
0,0,0,0,0,0,0,0,0,7.839658,7.793677,7.287099,7.754698,7.942773,7.772315,7.551626,7.311870,7.747515,22.960310,32.654120,23.014596,23.011756,25.353423,27.194645,29.467580
0,0,0,0,0,0,0,0,0,7.304785,8.098490,7.684803,7.461217,7.928132,7.265415,7.591438,7.681019,7.960967,27.143435,28.761297,0,22.970859,26.530657,29.896426,29.015273
0,0,0,0,0,0,0,0,0,7.279972,7.304664,7.560765,7.681817,7.268880,7.369222,7.504011,7.811819,7.520046,25.595947,26.583155,27.104700,22.968763,24.233868,22.982246,28.664146
0,0,0,0,0,0,0,0,0,7.501394,8.011361,7.288999,7.801318,7.278951,7.326683,8.404345,7.460353,7.285484,23.789639,39.650655,24.986084,22.910782,25.023787,23.860770,28.606970
