Sim latency at ReqAveWait:0.1 ReqSize:8192B SampleNum:160000 Ave:15.8504 P50:22.8790 P90:23.0442 P99:37.7270 P999:48.1466 P9999:85.1478
startTime,latency
1,7.2028
1.03614,23.0163
1.22978,7.33313
1.3046,7.27286
1.30498,7.22773
1.34431,7.22602
1.47978,7.22948
1.60012,7.22882
1.61111,22.9199
1.78588,22.9244
1.97833,7.31783
2.00691,7.32217
2.07089,7.23632
2.45224,22.9103
2.51519,22.9147
2.52331,7.33399
2.67168,7.24576
2.7476,7.23391
2.83179,22.8899
2.84996,7.24824
2.99276,7.23068
3.0314,23.1067
3.07176,22.8885
3.46014,23.0191
3.46722,23.1505
3.51684,22.9326
3.51978,7.33648
3.66668,7.25295
3.6794,22.8715
3.72362,22.9006
4.03262,22.9072
4.35436,7.27468
4.46762,22.9233
4.49737,23.0305
4.53924,7.25593
4.55997,7.25993
4.83099,7.285
4.88984,22.9018
4.97126,7.208
4.99584,22.9205
5.54635,22.8911
5.56878,22.9453
5.79646,22.9247
6.08591,22.8754
6.78077,7.26916
6.93427,7.21131
6.99982,23.0784
7.11963,7.2226
7.12115,7.48588
7.19809,22.8895
7.3417,22.9942
7.39026,7.23132
7.40259,7.2065
7.61456,7.25494
8.29516,23.0271
8.31229,26.5033
8.63139,22.9223
8.65942,7.3176
8.72755,23.0282
8.85352,23.1632
9.17874,22.9609
9.20824,7.23656
9.33709,22.9781
9.3729,7.31217
9.3891,23.0271
9.62344,22.9284
9.62607,23.0165
9.99032,22.9774
10.1639,7.25398
10.2504,22.8964
10.2658,7.34787
10.352,7.30526
10.385,22.9237
10.5569,7.33089
10.567,7.33417
10.6231,7.23765
10.6307,7.26146
10.6322,22.9031
10.6668,7.2576
10.7015,7.22933
10.7534,7.42714
10.8802,7.21382
10.9596,22.9027
11.2308,7.25908
11.3322,22.947
11.3357,22.9905
11.4146,23.0041
11.4295,7.27823
11.8583,7.2523
12.0224,7.30434
12.0776,22.9069
12.0929,7.23392
12.3781,7.3065
12.5059,7.32043
12.5981,22.9277
12.6321,7.35735
12.7335,7.2087
12.7674,7.27438
12.7736,22.988
12.9506,7.29444
13.0797,22.873
13.1985,7.23224
13.3062,23.0288
13.397,7.22265
13.4719,22.9965
13.5195,23.0733
13.5628,22.8997
13.5666,39.7785
13.8528,7.22625
13.973,22.9079
13.9737,22.9496
13.9935,7.23508
14.0199,22.9118
14.1144,7.25695
14.1402,22.9788
14.2274,22.8811
14.2532,7.24924
14.3102,7.26128
14.3303,23.0874
14.3732,7.26176
14.4814,7.22063
14.6321,23.0682
14.6444,22.9917
14.6476,22.949
14.667,7.24512
14.6871,7.23266
14.7069,22.9023
14.7566,22.936
14.8949,22.9193
14.9861,7.27579
15.0495,22.993
15.0498,7.30603
15.1321,22.8892
15.1667,23.0332
15.168,42.3437
15.1771,7.21911
15.2924,22.9167
15.3142,7.2652
15.5003,7.25193
15.6885,22.9098
15.8553,22.8872
15.9477,7.2715
15.9625,7.20406
16.185,7.32784
16.3545,7.23058
16.3985,23.0024
16.5449,7.24496
16.6614,7.23792
16.7413,7.38847
17.163,7.27996
17.2074,22.9903
17.4197,7.25649
17.5346,22.944
17.5349,43.3531
17.5577,41.1292
17.6646,23.2422
17.7495,7.29269
17.8067,7.26459
17.9247,23.1827
18.0963,7.29631
18.2896,22.8942
18.29,7.4017
18.561,22.909
18.7836,23.2725
18.7921,22.9392
18.8591,7.30317
18.8882,7.28717
18.93,23.2084
18.9955,7.20495
19.0118,7.37571
19.1206,22.9073
19.2331,22.988
19.3497,23.0266
19.3557,7.24442
19.4252,22.9195
19.4665,23.0001
19.5236,7.23606
19.5393,22.9924
19.6969,22.9135
20.1928,7.2283
20.2018,7.22422
20.3249,22.8729
20.4697,7.25617
20.5214,7.26221
20.6529,23.0805
20.6722,7.31725
20.6883,22.9825
20.8197,7.27314
21.0792,23.1126
21.4532,22.9597
21.4947,23.1601
21.5534,22.8853
21.6636,7.34949
21.6686,7.28813
21.7626,23.0906
21.8707,7.23112
22.003,7.46851
22.1333,7.21808
22.1721,7.2409
22.1774,22.9021
22.2867,7.33092
22.3362,23.1572
22.4262,7.24041
22.7531,7.25808
22.8511,23.0466
22.8712,7.26294
22.9844,7.22871
23.1337,22.8908
23.1764,22.9701
23.2723,7.33295
23.285,7.26552
23.5758,23.0457
23.6005,7.2237
23.6621,22.9117
23.7864,7.25351
24.0428,22.9371
24.1858,7.25045
24.2779,22.9948
24.3157,7.25589
24.3244,7.23308
24.5712,7.26641
24.6915,7.41126
24.7714,23.1356
24.957,22.9308
25.003,22.9674
25.0698,22.9131
25.0915,23.0066
25.1251,22.9099
25.3348,23.0098
25.4421,7.3702
25.5059,22.8854
25.5526,7.23597
25.6878,22.8803
25.7123,22.8847
26.0479,7.2189
26.0487,22.906
26.1915,22.8982
26.2154,22.9518
26.2698,7.24499
26.2849,7.31503
26.5061,22.9184
26.7921,7.21316
26.804,7.22751
27.0823,23.0941
27.1013,23.285
27.1054,7.22122
27.4248,22.9784
27.6184,22.9142
27.6193,7.29364
27.641,22.9969
27.8953,7.29154
27.903,7.29528
28.0002,22.9953
28.502,22.9098
28.5086,7.2152
