Sim latency at ReqAveWait:0.005 ReqSize:8192B SampleNum:160000 Ave:13.5568 P50: 7.3317 P90:23.0864 P99:50.2173 P999:80.8123 P9999:110.4153
startTime,latency
1,7.22845
1.0014,22.9199
1.00678,7.23218
1.00918,7.41031
1.0134,7.36263
1.01904,7.21443
1.02306,7.28363
1.04768,7.34295
1.05083,22.9006
1.05585,22.8807
1.05959,7.23655
1.07041,7.28922
1.07382,8.88434
1.08416,23.1294
1.08836,7.25877
1.08877,7.24785
1.08922,11.8628
1.08989,10.8847
1.09572,22.9623
1.09603,7.26344
1.09619,7.24907
1.09819,22.9176
1.1025,23.1642
1.10343,7.38178
1.10745,7.24044
1.11665,29.4392
1.1236,7.27707
1.14596,7.23297
1.14787,7.39589
1.15118,22.9449
1.15531,22.9207
1.17284,7.2266
1.17375,7.21356
1.17716,7.25546
1.18038,7.20954
1.18654,7.32804
1.19696,7.21848
1.19867,22.9223
1.19896,7.2397
1.21254,22.8957
1.21287,7.27488
1.21333,23.041
1.21458,22.9126
1.21871,7.41576
1.22215,8.84205
1.23594,7.39507
1.24416,22.9135
1.25122,7.33356
1.25143,7.3937
1.25672,7.22658
1.26099,22.9838
1.26599,7.32929
1.26662,7.24745
1.26938,7.27529
1.27386,7.32299
1.2755,29.3979
1.27705,22.9844
1.27812,7.24184
1.27865,7.24432
1.28049,22.9694
1.28328,7.61873
1.28597,9.98106
1.28845,36.8594
1.28985,11.0644
1.29101,23.0129
1.2917,7.4127
1.30043,7.37827
1.31303,23.0091
1.31562,7.23559
1.31685,29.2229
1.31974,7.23998
1.32265,7.2312
1.34069,22.9242
1.34529,7.35649
1.34783,7.26615
1.35324,7.24828
1.35535,7.36031
1.35645,27.8355
1.35659,7.21218
1.35737,7.2569
1.35751,8.03117
1.3594,9.46837
1.35977,7.21995
1.37796,7.32015
1.37846,23.161
1.3883,7.23882
1.38869,22.8714
1.38954,7.21027
1.39475,7.249
1.4005,7.31519
1.40127,23.1402
1.40464,7.2352
1.40598,7.31741
1.41691,7.3331
1.4174,7.29274
1.41843,10.7368
1.43071,7.23323
1.43475,7.28922
1.45186,23.015
1.45362,7.23057
1.45553,40.1988
1.45985,7.23416
1.45991,7.22743
1.45994,7.30216
1.46242,7.31513
1.46872,22.8983
1.47315,7.31783
1.47761,7.27273
1.48577,7.2218
1.48793,22.9183
1.48907,23.1018
1.49047,7.33598
1.49068,7.33553
1.49507,7.69743
1.50676,7.23234
1.51147,22.9639
1.51728,7.30368
1.52028,7.21914
1.52307,7.33978
1.52651,7.2229
1.53326,7.37238
1.53429,22.886
1.54655,22.9981
1.55321,23.0407
1.56029,7.37487
1.56068,7.30285
1.56535,22.8819
1.57654,22.8716
1.59339,22.9031
1.597,7.20656
1.59926,9.98549
1.60425,7.21799
1.61352,23.1988
1.62693,22.9714
1.63143,39.1286
1.6335,7.27003
1.64943,7.25548
1.65273,9.02073
1.66343,7.31437
1.66485,23.0082
1.66922,39.2382
1.67837,7.20919
1.67943,7.28621
1.67951,7.24858
1.68248,7.22175
1.68932,23.3362
1.69139,7.27735
1.69321,7.2127
1.6977,7.26064
1.7039,7.27766
1.7064,23.0115
1.70936,7.22667
