Sim latency at ReqAveWait:0.005 ReqSize:8192B SampleNum:20000 Ave:22.4072 P50:22.8827 P90:48.6739 P99:102.6883 P999:158.4844 P9999:224.5641
startTime,latency
1,7.22646
1.00019,22.9211
1.00593,7.30511
1.00779,7.39265
1.01755,7.24568
1.0179,7.24483
1.02453,7.31185
1.03775,7.29034
1.04065,22.9448
1.04216,22.8988
1.04221,7.38621
1.0436,7.24461
1.05205,7.24083
1.05691,22.9375
1.05738,43.1582
1.05909,7.21731
1.07066,7.3839
1.07242,7.2294
1.08847,23.1312
1.11234,12.2547
1.11424,7.20647
1.11451,22.9442
1.12007,22.9439
1.1248,22.9321
1.13081,22.8753
1.13201,23.0086
1.13709,7.39133
1.13918,7.21195
1.14433,22.9095
1.15634,22.9141
1.16222,22.9596
1.1654,7.23733
1.17563,30.1774
1.17724,49.2167
1.17797,7.27116
1.1839,7.22643
1.18428,7.23513
1.18526,22.9736
1.19609,7.28821
1.1962,50.9558
1.20478,23.038
1.20779,23.036
1.21394,23.0546
1.21418,22.9393
1.2158,7.49364
1.22186,7.23712
1.23425,33.5878
1.23714,7.24743
1.24218,7.23985
1.24324,22.9112
1.24358,43.2885
1.25385,7.21359
1.26357,7.29274
1.26902,7.2244
1.27082,36.6973
1.27531,52.8997
1.27612,23.0903
1.2854,7.28248
1.29364,43.5637
1.29486,63.104
1.29827,50.7096
1.30188,7.27831
1.30479,64.8943
1.30725,7.22766
1.30759,22.8998
1.30786,22.9056
1.316,74.2964
1.31809,60.4735
1.33103,7.20631
1.3327,78.2353
1.33525,7.3672
1.34209,7.33381
1.3494,22.9451
1.34976,7.48007
1.34996,7.22096
1.35161,10.3996
1.37349,7.37158
1.37463,24.5932
1.37751,7.38306
1.38485,7.40948
1.38954,7.2637
1.39229,7.25232
1.39814,22.9204
1.39831,7.34017
1.39843,43.3421
1.40241,29.2672
1.41159,40.7086
1.41247,7.28133
1.42346,7.27769
1.42468,7.21146
1.43132,22.9388
1.43739,7.36762
1.44046,7.24859
1.44744,7.35733
1.4593,22.9696
1.45937,7.41941
1.46478,7.38508
1.4749,7.2396
1.47678,26.0879
1.47791,7.20296
1.47965,43.9936
1.48593,7.35029
1.50871,35.5753
1.51887,7.34269
1.52929,22.8887
1.54025,32.6354
1.54949,23.2882
1.55008,43.0681
1.55258,7.21335
1.56654,23.0322
1.5722,22.928
1.57259,7.22096
1.5831,30.8342
1.58336,7.25031
1.5841,31.7072
1.59495,39.718
1.59541,7.53895
1.5957,7.22622
1.59657,22.934
1.60479,7.2451
1.60676,7.24043
1.61381,41.3968
1.6143,22.9153
1.62496,23.0096
1.62595,7.249
1.62948,7.24297
1.63196,23.0318
1.63656,39.4026
1.6393,29.3654
1.64917,7.39274
1.65082,45.7773
1.65228,7.31975
1.67131,22.8779
1.67741,22.9046
1.67959,41.5358
1.68326,7.28951
1.69689,44.7667
1.70791,7.45582
1.71158,7.20774
1.71519,22.9305
1.71628,42.4813
1.71728,7.25928
1.71876,7.20811
1.71894,7.31382
1.7211,7.30251
1.72273,39.606
1.72321,7.27131
1.72844,7.38871
1.72868,7.25748
1.73612,7.32967
1.74666,32.8128
1.75948,7.43152
1.78933,23.0629
1.81612,22.9757
1.81908,40.6688
1.8204,22.9979
1.8229,7.27636
1.82929,7.22148
1.83009,22.8734
1.83451,7.25785
1.83767,42.7461
1.84785,7.27295
1.85356,47.4853
1.8696,23.0632
1.87381,23.1135
1.87961,7.43919
1.88739,7.29681
1.88754,23.0518
1.88941,7.24524
1.89005,11.5771
1.89081,23.0212
1.89097,30.7397
1.91282,22.9392
1.91727,7.24224
1.92549,23.1922
1.92679,23.1793
1.92743,7.46144
1.92873,41.6612
1.93911,51.9801
1.93955,7.24474
1.93958,7.26028
1.94285,22.989
1.94334,7.28361
1.94804,7.24747
1.95208,23.1082
1.95716,7.27576
1.96215,24.364
1.96965,7.30619
1.97132,22.9911
1.97338,33.9373
1.98066,31.1771
1.98979,23.0499
1.99102,7.20111
1.99377,7.35214
1.99689,22.9193
2.00589,7.43268
2.0364,7.23487
2.04532,7.24987
2.0526,7.3851
2.05328,22.8913
2.05485,7.27791
2.05683,22.8966
2.06176,7.20662
2.06666,7.23409
2.0668,23.1551
2.07239,7.26172
2.09129,7.20497
2.10193,22.9144
2.10396,22.918
2.10723,7.21048
2.11411,7.28854
2.11478,23.1264
2.11715,7.32667
2.1199,38.499
2.12524,7.21717
2.1277,22.936
2.12844,7.27025
2.12992,22.9521
2.13776,7.22899
2.14689,7.24874
2.16123,7.23499
2.16144,7.23096
2.16449,22.8946
2.16687,22.9143
2.16948,22.9065
2.17121,39.2868
2.17403,22.9857
2.1818,35.8235
2.18535,52.9287
2.19361,7.29485
2.19501,36.101
2.19873,7.26521
2.20503,22.9269
2.21034,22.9059
2.21441,7.23956
2.23863,22.9682
2.24012,42.1389
2.25746,22.9266
2.26354,7.28361
2.28223,7.32997
2.2873,23.0646
2.28802,7.36861
2.29403,7.25841
2.29478,22.9634
2.30117,22.9711
2.30138,7.2333
2.30477,33.6608
2.30546,39.2965
2.30999,7.26625
2.31095,54.5198
