0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0,0,0,0,0,0,0,0,7.310241,7.280946,7.276924,7.299082,7.645964,7.902314,7.323160,7.580104,7.640617,23.212695,27.507856,23.047718,24.325496,25.806570,22.977210,25.680370
0,0,0,0,0,0,0,0,0,8.057695,7.343029,8.088774,7.685199,7.282307,7.325789,7.297164,7.657122,8.113560,22.971461,28.028789,22.989298,23.337812,24.245106,0,27.027697
0,0,0,0,0,0,0,0,0,7.654551,7.347190,7.679855,7.403529,7.258155,7.516899,7.244957,8.427126,8.466362,23.193330,26.566909,23.038369,25.612918,23.525019,29.894878,23.264004
0,0,0,0,0,0,0,0,0,7.272593,7.293581,7.264146,7.272686,7.503859,7.293731,7.716580,7.860251,7.800566,22.927371,25.277113,23.064491,22.929594,26.162632,22.942778,25.886152
0,0,0,0,0,0,0,0,0,7.876058,7.707646,7.560572,8.344546,7.678471,7.280964,7.248704,8.120181,7.591399,27.866124,31.875085,22.942782,22.972344,22.950381,23.907106,25.585418
0,0,0,0,0,0,0,0,0,7.277418,7.791731,7.856063,7.297129,7.327330,7.524095,7.273882,7.386848,7.667555,22.962038,22.980529,22.908222,32.104022,25.872825,28.547150,26.378933
0,0,0,0,0,0,0,0,0,7.959714,7.459418,8.208542,7.292640,8.338360,7.603930,7.261449,7.400887,7.450420,22.919451,22.926242,22.971623,22.958503,29.010022,23.034321,25.858876
0,0,0,0,0,0,0,0,0,7.267239,8.169298,7.289886,7.280600,7.266639,7.349264,7.270398,8.166521,7.251290,23.004291,29.329143,22.967996,25.934267,32.193832,22.940940,27.471798
0,0,0,0,0,0,0,0,0,7.397373,7.312534,7.894085,7.697493,7.742005,7.662446,7.336404,7.304331,7.656810,23.024573,24.505223,23.026533,22.928104,25.994614,27.351273,30.229320
0,0,0,0,0,0,0,0,0,7.275121,7.584728,7.471896,7.532928,7.530980,7.880191,7.797508,7.284366,7.402438,22.952107,25.782761,32.744530,22.905800,27.097772,22.941676,33.190793
0,0,0,0,0,0,0,0,0,7.355170,7.436267,7.512106,7.612914,7.423907,7.627634,7.818006,7.714045,7.864413,22.994126,22.986370,24.533067,22.990283,26.792434,22.948384,29.485484
0,0,0,0,0,0,0,0,0,7.288916,7.427419,7.261117,7.275496,7.898666,7.891322,7.292703,7.345133,7.891948,26.358411,24.727750,23.319124,22.992521,27.342289,23.020773,25.028334
0,0,0,0,0,0,0,0,0,7.386579,7.840121,7.321674,7.337371,7.922815,7.359251,7.301588,7.742849,7.326765,24.760854,25.571437,22.944284,23.668679,22.969000,22.957824,25.302638
0,0,0,0,0,0,0,0,0,7.535739,9.634854,7.689542,7.372756,7.337327,7.836638,7.353948,8.184976,7.300174,23.006672,24.322394,25.507476,22.938532,26.329002,22.927973,28.402557
0,0,0,0,0,0,0,0,0,7.887301,7.855304,7.591296,7.680842,7.324515,7.297169,7.272004,7.434837,7.725044,28.193788,28.476752,22.925455,22.916234,25.917176,30.229924,32.028420
0,0,0,0,0,0,0,0,0,10.181984,7.473434,7.602740,7.276446,7.624988,7.582260,7.275979,7.586689,8.056865,22.968624,23.133974,22.934863,23.016989,27.349135,22.900798,33.401595
0,0,0,0,0,0,0,0,0,7.296121,7.502617,7.327343,7.259535,7.445355,7.400367,7.376610,7.522002,7.294105,22.960723,25.810376,22.949316,23.005880,29.067183,22.892256,25.655701
0,0,0,0,0,0,0,0,0,7.515153,7.596548,7.396188,7.273747,7.802573,7.625141,7.297406,7.445565,8.132229,25.692647,25.330290,22.954638,22.953228,26.688252,22.944489,23.415978
0,0,0,0,0,0,0,0,0,7.277639,7.285430,7.315513,8.008489,7.858429,7.682525,7.840571,7.516143,7.366997,23.114269,23.529214,23.667780,23.013684,27.710533,22.955408,24.820581
0,0,0,0,0,0,0,0,0,7.291763,7.320677,7.633250,7.920475,7.294894,7.704635,7.644797,7.287149,7.534090,22.968738,28.154969,22.929323,22.952470,25.055245,28.283258,24.794522
0,0,0,0,0,0,0,0,0,7.760206,7.660538,7.646080,7.291732,7.317079,7.288179,7.579828,8.179528,7.334229,23.000373,25.276164,22.957457,22.932140,29.880952,22.906245,26.509834
0,0,0,0,0,0,0,0,0,7.466820,7.584403,7.618571,7.286529,7.295729,7.576494,7.276356,7.460014,7.263377,25.256127,25.055477,22.927963,23.006654,103.284499,23.003576,28.281547
0,0,0,0,0,0,0,0,0,7.326791,7.496465,8.142015,7.516423,7.282101,8.048402,7.331963,7.278364,7.508702,22.940816,24.944338,23.378042,26.345060,23.168203,23.892899,31.290647
0,0,0,0,0,0,0,0,0,7.358945,7.698172,7.449997,7.929881,7.825124,7.499434,7.316307,7.889532,7.603284,22.925056,24.802086,28.639895,22.945827,25.001700,23.191026,50.036927
0,0,0,0,0,0,0,0,0,7.417305,7.303150,7.343193,7.270073,7.670541,7.491779,7.771794,7.289762,7.491081,25.473144,23.426720,22.929244,22.931743,25.149489,23.007847,32.592064
