0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0,0,0,0,0,0,0,0,7.574444,7.706766,7.248926,8.034493,7.501987,8.187819,7.516210,7.408630,7.482146,23.509639,26.288122,22.939708,23.012482,24.888861,24.299786,26.605694
0,0,0,0,0,0,0,0,0,7.701072,7.721027,7.544308,8.318170,7.564558,7.623446,7.533516,7.464019,7.570769,24.255956,24.532601,22.956991,24.103205,25.876478,23.790924,29.454638
0,0,0,0,0,0,0,0,0,7.335540,7.762832,7.550861,7.719851,7.264719,7.450957,7.276720,7.852902,8.982706,24.489996,29.911149,22.928620,24.686833,24.437870,23.021580,23.946701
0,0,0,0,0,0,0,0,0,7.306534,7.270537,7.266463,8.213070,7.640179,10.046153,7.839856,7.292916,8.238331,22.988462,24.949202,22.900429,22.915665,30.225865,22.968829,30.294916
0,0,0,0,0,0,0,0,0,7.265966,7.303911,7.315887,7.290779,7.818207,7.325397,7.272700,7.421273,8.500180,22.945180,25.563113,22.964373,24.093978,30.441808,22.947565,30.025716
0,0,0,0,0,0,0,0,0,7.279111,7.900380,7.734499,7.267085,7.566542,7.520329,7.613453,7.276357,7.739075,22.947429,22.958143,27.859887,29.841338,28.679888,24.032678,23.123291
0,0,0,0,0,0,0,0,0,7.577833,7.270796,7.277092,7.291593,7.333205,7.291614,8.139641,7.728208,7.379292,22.948643,27.051047,22.915376,25.258159,23.858032,28.304730,32.678487
0,0,0,0,0,0,0,0,0,7.506819,7.495222,7.784602,7.635971,7.702037,7.555025,7.461130,7.589220,7.727846,23.025199,24.653401,22.970326,22.944823,29.033559,25.048666,30.643753
0,0,0,0,0,0,0,0,0,7.288905,7.629945,7.286783,7.578992,7.324657,7.752935,7.372449,7.833955,8.781373,22.986967,26.835300,27.705180,24.504111,31.781604,22.951252,32.121531
0,0,0,0,0,0,0,0,0,7.296967,7.817684,7.262233,7.878521,7.284802,8.162944,7.749792,7.401989,7.752750,27.515094,26.756579,0,22.950209,40.751379,25.773073,25.582725
0,0,0,0,0,0,0,0,0,7.275972,7.882663,7.472888,7.801158,7.262574,7.354029,7.790137,7.382817,7.835346,24.296797,24.302735,27.621682,22.980077,30.166199,22.906990,25.105562
0,0,0,0,0,0,0,0,0,7.291166,7.790791,7.272455,7.660246,8.006822,7.443598,7.275981,7.578506,7.447458,23.779086,22.932586,22.946302,22.952044,24.592701,24.220048,27.132086
0,0,0,0,0,0,0,0,0,7.404999,7.663399,7.275731,7.496286,7.393315,7.321226,7.584743,7.302973,7.578601,22.894228,25.295448,22.950526,23.003829,30.159670,22.938749,28.073331
0,0,0,0,0,0,0,0,0,7.353097,8.084726,7.570615,7.704196,7.528832,7.493665,7.737629,8.584202,7.835421,23.012837,35.481240,25.313031,22.939936,26.137370,23.225181,30.110688
0,0,0,0,0,0,0,0,0,7.911678,7.738274,7.301516,7.273864,7.297995,7.283691,7.367679,7.573097,7.852859,22.969036,23.337621,22.940334,24.890718,26.409056,22.966677,29.993184
0,0,0,0,0,0,0,0,0,7.247729,7.938043,7.295642,7.287694,7.571338,7.303743,7.472486,7.273479,7.449009,22.945451,26.383603,22.937906,22.899586,26.156370,22.942726,31.497645
0,0,0,0,0,0,0,0,0,7.285996,7.290350,7.465734,7.300927,7.514789,7.475369,7.512837,7.595122,7.425366,22.977094,24.702667,23.036547,26.432962,26.537364,23.241592,25.060553
0,0,0,0,0,0,0,0,0,7.272138,7.488890,7.242432,7.783371,7.321572,7.746440,7.275505,7.642418,7.864595,22.961487,22.963064,0,23.040610,24.165670,23.041855,27.243024
0,0,0,0,0,0,0,0,0,7.306004,7.281156,7.336077,7.857090,7.837617,7.365716,7.841450,7.650885,7.491972,23.003470,23.589841,22.911930,22.972280,26.581152,22.958627,24.768138
0,0,0,0,0,0,0,0,0,7.238400,7.293259,7.271331,7.280169,7.375559,7.705122,7.406449,7.899034,7.658482,23.733752,25.671143,23.099142,23.138365,25.990951,23.646105,48.076797
0,0,0,0,0,0,0,0,0,7.757499,7.648715,7.298486,7.571572,7.291412,7.755344,7.316339,7.288040,7.567595,22.966286,23.412953,22.976910,22.936113,29.877544,22.905572,33.658059
0,0,0,0,0,0,0,0,0,7.798157,7.484228,7.295170,7.524617,7.269209,7.555409,8.244152,7.458780,7.564145,23.036692,26.632712,24.653078,24.564066,43.946052,25.775440,32.184700
