Sim latency at ReqAveWait:0.1 ReqSize:8192B SampleNum:160000 Ave:15.8457 P50:22.8790 P90:23.0446 P99:37.9098 P999:46.2153 P9999:85.1455
startTime,latency
1,7.24412
1.40273,23.0151
1.42646,7.21949
1.45127,7.4161
1.52143,7.288
1.55385,7.23964
1.78869,7.36292
1.84391,7.34492
1.96453,22.9424
1.98097,22.9614
2.03905,7.22077
2.08833,7.25982
2.21416,7.27951
2.22478,23.0868
2.39819,22.89
2.44661,7.23774
2.46914,7.22449
2.77035,7.20432
2.87118,22.9569
2.9937,7.26108
3.11926,12.2095
3.17093,22.9148
3.20683,22.8733
3.34995,22.8824
3.41212,22.9266
3.57743,23.0131
3.71182,7.20858
3.89637,7.34306
3.91716,22.8921
3.93796,22.9002
4.13287,22.9106
4.1435,7.2867
4.18725,23.0271
4.22739,22.8899
4.25934,7.23527
4.33988,7.29503
4.36067,7.20841
4.57277,22.8725
4.76087,7.33314
4.76415,23.1976
4.77662,43.5749
4.79571,22.8922
4.8466,23.1203
5.01903,22.9742
5.05452,7.24088
5.16672,7.26997
5.20028,22.9957
5.45868,7.27087
5.63684,7.44101
5.73428,22.9086
5.7564,22.9657
5.90944,7.23232
6.0847,7.24911
6.13435,7.39707
6.19669,22.8886
6.27735,22.9092
6.29588,22.8763
6.32,7.21518
6.53546,22.9082
6.5531,26.112
6.64523,22.8791
6.80126,7.31481
6.81139,23.1439
6.89795,7.37565
7.0256,22.898
7.10241,22.9063
7.32701,22.9246
7.59745,22.9058
7.62299,7.38035
7.62513,23.3284
7.84404,7.30888
7.8886,7.38469
7.9191,22.9091
7.92008,7.23467
7.97993,7.20549
8.18867,7.252
8.28171,7.25604
8.5987,43.6003
8.76786,7.21291
8.81685,7.27912
9.1166,7.2701
9.15513,7.29533
9.15802,22.8891
9.18258,7.26305
9.2436,22.9489
9.3591,23.0792
9.5994,22.9483
9.72804,7.25436
9.85854,7.22096
9.93857,7.21363
10.0136,23.0067
10.5357,7.27243
10.5558,7.23028
10.5746,7.2307
10.6084,22.8875
10.9616,7.22299
10.9827,7.23301
11.1712,7.28776
11.2672,23.0571
11.4091,7.30957
11.6726,22.9068
11.678,7.20264
11.8247,22.937
11.9281,7.26764
11.9322,22.9236
11.9539,22.9045
11.9794,23.1801
12.1723,22.8875
12.305,7.26373
12.3335,23.172
12.5231,22.8801
12.5448,7.2715
12.7399,22.9008
12.8611,7.25875
12.9205,23.0947
12.9244,43.5461
13.064,7.26266
13.0874,7.20535
13.0909,23.1138
13.1096,7.32384
13.1624,7.20746
13.2498,22.9423
13.27,22.888
13.3007,22.877
13.3631,7.30506
13.5108,7.22021
13.6836,22.8846
13.6885,23.0324
13.8399,22.8833
13.87,7.26478
13.9316,22.9051
14.0534,7.20547
14.1243,23.1273
14.1467,23.0432
14.1806,23.1371
14.187,7.38754
14.2739,23.1107
14.438,7.2573
15.0433,7.3739
15.2848,22.9269
15.4372,23.0225
15.5653,7.2335
15.5761,7.26365
15.6914,7.23593
15.7057,7.37259
15.8578,23.3288
15.9915,7.24706
16.1183,7.22091
16.2113,7.30516
16.3823,7.24509
16.3882,22.9648
16.4593,7.29217
16.499,23.2394
16.6673,22.8977
16.7195,22.9642
17.1282,22.8925
17.19,7.24812
17.3144,7.51903
17.3653,22.9099
17.379,7.35725
17.4227,23.0767
17.4569,7.2509
17.4614,22.9696
17.55,22.9706
17.6152,22.9052
17.8626,7.28653
18.0008,7.2387
18.1679,22.9516
18.1947,7.25916
18.2222,7.23785
18.3067,22.8793
18.53,22.9308
18.5976,23.2051
18.6125,7.29595
18.6948,22.9779
19.017,22.9468
19.2387,7.26966
19.3052,22.937
19.3394,22.8933
19.4588,7.62728
19.4776,7.29008
19.5794,22.9531
19.7586,12.2606
19.7642,7.2219
19.9365,22.9147
20.1004,7.26562
20.2929,22.9928
20.3796,7.25081
20.5309,23.0724
20.9569,22.9543
21.1168,23.1058
21.2978,22.9077
