packet_id,server_id,client_send_time(s),server_Rev_Time(s),server_Send_Time(s),client_rev_time(s),latency(ms),queue_len
5420796,5,1,1.0011,1.0061,1.00724,7.24412,1
5420814,15,1.02014,1.02124,1.04193,1.04315,23.0151,1
5420819,2,1.02132,1.02242,1.02742,1.02854,7.21949,1
5420824,1,1.02256,1.02366,1.02867,1.02998,7.4161,1
5420829,7,1.02607,1.02717,1.03218,1.03336,7.288,1
5420839,4,1.02769,1.02879,1.03379,1.03493,7.23964,1
5420943,6,1.03943,1.04053,1.04554,1.0468,7.36292,1
5420985,1,1.0422,1.0433,1.0483,1.04954,7.34492,1
5421039,0,1.04823,1.04933,1.05433,1.05549,7.26328,1
5421083,12,1.04905,1.05015,1.07083,1.07201,22.9614,1
5421090,7,1.05195,1.05305,1.05805,1.05917,7.22077,1
5421104,3,1.05442,1.05552,1.06052,1.06168,7.25982,1
5421139,5,1.06071,1.06181,1.06681,1.06799,7.27951,1
5421142,15,1.06124,1.06234,1.08305,1.08433,23.0868,1
5421170,15,1.06991,1.07101,1.10372,1.10484,34.9295,1
5421196,6,1.07233,1.07343,1.07843,1.07957,7.23774,1
5421201,1,1.07346,1.07456,1.07956,1.08068,7.22449,1
5421273,2,1.08852,1.08962,1.09462,1.09572,7.20432,1
5421278,8,1.09356,1.09466,1.09966,1.10083,7.27561,1
5421296,0,1.09968,1.10079,1.10579,1.10695,7.26108,1
5421336,4,1.10596,1.10706,1.11206,1.11317,7.20954,1
5421341,9,1.10855,1.10965,1.13032,1.13146,22.9148,1
5421346,14,1.11034,1.11144,1.13211,1.13321,22.8733,1
5421356,10,1.1175,1.1186,1.13927,1.14038,22.8824,1
5421361,13,1.12061,1.12171,1.20439,1.20554,84.9366,1
5421366,14,1.12887,1.12997,1.15281,1.15402,25.1531,1
5421385,6,1.13559,1.13669,1.14169,1.1428,7.20858,1
5421400,1,1.14482,1.14592,1.15093,1.15216,7.34306,1
5421405,12,1.14586,1.14696,1.16763,1.16875,22.8921,1
5421410,11,1.1469,1.148,1.16867,1.1698,22.9002,1
5421493,15,1.15664,1.15774,1.17842,1.17955,22.9105,1
5421496,5,1.15717,1.15828,1.16328,1.16446,7.2867,1
5421503,2,1.15936,1.16046,1.17047,1.1717,12.3349,1
5421508,15,1.16137,1.16247,1.19909,1.20021,38.8392,1
5421513,0,1.16297,1.16407,1.16907,1.1702,7.23527,1
5421543,6,1.16699,1.16809,1.1731,1.17429,7.29503,1
5421553,8,1.16803,1.16913,1.17413,1.17524,7.20841,1
5421660,6,1.17864,1.17974,1.18474,1.18584,7.20233,1
5421670,3,1.18804,1.18914,1.19415,1.19538,7.33314,1
5421673,0,1.18821,1.18931,1.19432,1.19569,7.47923,1
5421676,6,1.18883,1.18993,1.19493,1.19606,7.23163,1
5421683,6,1.18979,1.19089,1.19993,1.20105,11.2664,1
5421690,9,1.19233,1.19343,1.21415,1.21545,23.1203,1
5421832,1,1.20095,1.20205,1.20706,1.20824,7.29019,1
5421837,1,1.20273,1.20383,1.21206,1.2132,10.4704,1
5421880,0,1.20834,1.20944,1.21444,1.21561,7.26997,1
5421885,9,1.21001,1.21111,1.23484,1.23604,26.0281,1
5421985,1,1.22293,1.22403,1.22904,1.2302,7.27087,1
5422011,8,1.23184,1.23294,1.23795,1.23928,7.44101,1
5422049,1,1.23671,1.23781,1.24282,1.24395,7.23471,1
5422054,13,1.23782,1.23892,1.25961,1.26079,22.9657,1
