packet_id,server_id,client_send_time(s),server_Rev_Time(s),server_Send_Time(s),client_rev_time(s),latency(ms),queue_len
1810860,5,1,1.0011,1.0061,1.0072,7.2028,1
1810865,14,1.00181,1.00291,1.0236,1.02482,23.0163,1
1810875,2,1.01149,1.01259,1.0176,1.01882,7.33313,1
1810880,1,1.01523,1.01633,1.02133,1.0225,7.27286,1
1810883,7,1.01525,1.01635,1.02135,1.02248,7.22773,1
1810890,4,1.01722,1.01832,1.02332,1.02444,7.22602,1
1811004,1,1.02399,1.02509,1.03009,1.03122,7.22948,1
1811009,2,1.03001,1.03111,1.03611,1.03723,7.22882,1
1811021,0,1.03056,1.03166,1.03666,1.0378,7.24431,1
1811050,12,1.03929,1.04039,1.06107,1.06222,22.9244,1
1811055,6,1.04892,1.05002,1.05502,1.05623,7.31783,1
1811060,3,1.05035,1.05145,1.05645,1.05767,7.32217,1
1811065,5,1.05354,1.05464,1.05965,1.06078,7.23632,1
1811162,15,1.07261,1.07371,1.09439,1.09552,22.9103,1
1811167,15,1.07576,1.07686,1.11506,1.1162,40.4428,1
1811170,6,1.07617,1.07727,1.08227,1.0835,7.33399,1
1811214,1,1.08358,1.08468,1.08969,1.09083,7.24576,1
1811219,2,1.08738,1.08848,1.09348,1.09461,7.23391,1
1811237,8,1.09159,1.09269,1.09769,1.09881,7.21825,1
1811240,0,1.0925,1.0936,1.0986,1.09975,7.24824,1
1811283,3,1.09964,1.10074,1.10574,1.10687,7.23068,1
1811288,2,1.10157,1.10267,1.10768,1.10897,7.40228,1
1811293,0,1.10359,1.10469,1.10969,1.11081,7.21701,1
1811382,7,1.12301,1.12411,1.12911,1.13033,7.32822,1
1811385,13,1.12336,1.12446,1.14518,1.14651,23.1505,1
1811392,15,1.12584,1.12694,1.14762,1.14877,22.9326,1
1811395,3,1.12599,1.12709,1.1321,1.13333,7.33648,1
1811480,4,1.13333,1.13443,1.13944,1.14059,7.25295,1
1811483,12,1.13397,1.13507,1.15574,1.15684,22.8715,1
1811490,11,1.13618,1.13728,1.15796,1.15908,22.9006,1
1811594,14,1.15163,1.15273,1.17341,1.17454,22.9072,1
1811613,5,1.16772,1.16882,1.17382,1.17499,7.27468,1
1811618,15,1.17338,1.17448,1.19516,1.1963,22.9233,1
1811653,4,1.17487,1.17597,1.18097,1.18221,7.33787,1
1811658,0,1.17696,1.17806,1.18306,1.18422,7.25593,1
1811663,6,1.178,1.1791,1.1841,1.18526,7.25993,1
1811743,8,1.19155,1.19265,1.19765,1.19883,7.285,1
1811748,12,1.19449,1.19559,1.21627,1.21739,22.9018,1
1811791,6,1.19856,1.19966,1.20466,1.20577,7.208,1
1811796,15,1.19979,1.20089,1.22157,1.22271,22.9205,1
1811828,10,1.22732,1.22842,1.24909,1.25021,22.8911,1
1811833,6,1.22844,1.22954,1.23454,1.2357,7.26579,1
1811855,4,1.23982,1.24092,1.24593,1.24707,7.24834,1
1811878,11,1.2543,1.2554,1.27607,1.27717,22.8754,1
1811888,1,1.28904,1.29014,1.29514,1.29631,7.26916,1
1811914,8,1.29671,1.29781,1.30281,1.30392,7.21131,1
1811919,9,1.29999,1.30109,1.3218,1.32307,23.0784,1
1811929,1,1.30598,1.30708,1.31208,1.3132,7.2226,1
1811932,8,1.30606,1.30716,1.31217,1.31354,7.48589,1
1811939,1,1.3099,1.311,1.31708,1.3182,8.29575,1
1812037,5,1.31708,1.31819,1.32319,1.32439,7.3071,1
1812044,3,1.31951,1.32061,1.32561,1.32674,7.23132,1
1812047,1,1.32013,1.32123,1.32623,1.32734,7.2065,1
1812150,3,1.33073,1.33183,1.33683,1.33798,7.25494,1
1812172,1,1.36476,1.36586,1.37086,1.37209,7.33499,1
1812175,13,1.36561,1.36671,1.3874,1.38855,22.9353,1
1812223,14,1.38157,1.38267,1.40335,1.40449,22.9223,1
1812228,4,1.38297,1.38407,1.38908,1.39029,7.3176,1
1812233,10,1.38638,1.38748,1.40818,1.40941,23.0282,1
1812288,4,1.39268,1.39378,1.39879,1.40013,7.45008,1
1812420,13,1.40894,1.41004,1.43072,1.4319,22.9609,1
1812425,2,1.41041,1.41151,1.41651,1.41765,7.23656,1
1812439,2,1.41685,1.41796,1.42296,1.42415,7.29353,1
1812444,0,1.41865,1.41975,1.42475,1.42596,7.31217,1
1812447,12,1.41945,1.42056,1.44125,1.44248,23.0271,1
1812533,9,1.43117,1.43227,1.45295,1.4541,22.9284,1
1812536,0,1.4313,1.4324,1.43741,1.43863,7.32601,1
1812621,2,1.44952,1.45062,1.45562,1.45681,7.29291,1
1812664,0,1.45819,1.45929,1.4643,1.46545,7.25398,1
1812669,3,1.46252,1.46362,1.46862,1.46974,7.22419,1
1812672,1,1.46329,1.46439,1.4694,1.47064,7.34787,1
1812696,3,1.4676,1.4687,1.47371,1.47491,7.30526,1
1812706,15,1.46925,1.47035,1.49103,1.49217,22.9237,1
1812785,5,1.47785,1.47895,1.48395,1.48518,7.33089,1
1812788,4,1.47835,1.47945,1.48446,1.48569,7.33417,1
1812795,5,1.48115,1.48225,1.48895,1.49009,8.93652,1
1812798,0,1.48153,1.48263,1.48764,1.48879,7.26146,1
1812801,7,1.48161,1.48271,1.48771,1.48884,7.23007,1
1812810,4,1.48334,1.48444,1.48946,1.49062,7.27582,1
1812889,4,1.48507,1.48617,1.49446,1.49559,10.5149,1
1812902,6,1.48767,1.48877,1.49378,1.4951,7.42714,1
1813017,4,1.49401,1.49511,1.50011,1.50123,7.21382,1
1813043,15,1.49798,1.49908,1.51975,1.52088,22.9027,1
1813053,0,1.51154,1.51264,1.51764,1.5188,7.25908,1
1813058,12,1.51661,1.51771,1.53839,1.53956,22.947,1
1813061,13,1.51679,1.51789,1.53858,1.53978,22.9905,1
1813094,6,1.52073,1.52183,1.52684,1.52805,7.31549,1
1813097,4,1.52147,1.52257,1.52758,1.52875,7.27823,1
1813208,1,1.54292,1.54402,1.54902,1.55017,7.2523,1
1813226,7,1.55112,1.55222,1.55722,1.55842,7.30434,1
1813231,4,1.55388,1.55498,1.55998,1.56111,7.23326,1
1813234,8,1.55464,1.55574,1.56075,1.56188,7.23392,1
1813288,5,1.56891,1.57001,1.57501,1.57621,7.3065,1
1813322,0,1.5753,1.5764,1.5814,1.58262,7.32043,1
1813327,6,1.5799,1.58101,1.58601,1.58716,7.2509,1
1813365,0,1.58161,1.58271,1.58771,1.58896,7.35735,1
1813383,4,1.58667,1.58778,1.59278,1.59388,7.2087,1
1813433,2,1.58837,1.58947,1.59447,1.59564,7.27438,1
1813436,13,1.58868,1.58978,1.61047,1.61167,22.988,1
1813469,1,1.59753,1.59863,1.60364,1.60483,7.29444,1
1813503,13,1.60398,1.60508,1.63114,1.63224,28.2581,1
1813508,8,1.60992,1.61102,1.61602,1.61716,7.23224,1
1813542,13,1.61531,1.61641,1.65184,1.65307,37.7582,1
1813556,6,1.61985,1.62095,1.62595,1.62707,7.22265,1
1813561,12,1.62359,1.62469,1.64539,1.64659,22.9965,1
1813569,14,1.62598,1.62708,1.64778,1.64905,23.0733,1
1813576,7,1.62814,1.62924,1.63424,1.63537,7.22719,1
1813579,4,1.62833,1.62943,1.63443,1.63556,7.22842,1
1813609,3,1.64264,1.64374,1.64874,1.64987,7.22625,1
1813696,6,1.64865,1.64975,1.65475,1.65588,7.23414,1
1813699,14,1.64868,1.64978,1.67047,1.67163,22.9496,1
1813709,8,1.64968,1.65078,1.65578,1.65691,7.23508,1
1813716,13,1.651,1.6521,1.67277,1.67391,22.9118,1
1813771,4,1.65572,1.65682,1.66182,1.66298,7.25695,1
1813785,14,1.65701,1.65811,1.69115,1.69234,35.3341,1
1813790,9,1.66137,1.66247,1.68314,1.68425,22.8811,1
1813812,6,1.66266,1.66376,1.66876,1.66991,7.24924,1
1813817,1,1.66551,1.66661,1.67161,1.67277,7.26128,1
1813822,10,1.66652,1.66762,1.68833,1.6896,23.0874,1
1813827,8,1.66866,1.66976,1.67476,1.67592,7.26176,1
1813892,4,1.67407,1.67517,1.68017,1.68129,7.22063,1
1813919,13,1.68161,1.68271,1.70341,1.70467,23.0683,1
1813922,6,1.68222,1.68332,1.68833,1.68953,7.30503,1
1813925,15,1.68238,1.68348,1.70417,1.70533,22.949,1
1813937,0,1.68335,1.68445,1.68945,1.6906,7.24512,1
1813944,5,1.68436,1.68546,1.69046,1.69159,7.23266,1
1813947,10,1.68534,1.68645,1.709,1.71013,24.7847,1
1813954,3,1.68783,1.68893,1.69393,1.69509,7.25788,1
1814109,14,1.69475,1.69585,1.71652,1.71767,22.9193,1
1814114,1,1.69931,1.70041,1.70541,1.70658,7.27579,1
1814119,5,1.70247,1.70357,1.70858,1.70978,7.30612,1
1814122,0,1.70249,1.70359,1.7086,1.7098,7.30603,1
1814220,10,1.70661,1.70771,1.72967,1.73079,24.1833,1
1814225,15,1.70833,1.70943,1.73013,1.73137,23.0332,1
1814228,1,1.7084,1.7095,1.7145,1.71567,7.26675,1
1814289,6,1.70886,1.70996,1.71496,1.71607,7.21911,1
1814318,15,1.71462,1.71572,1.75081,1.75195,37.3301,1
1814334,6,1.71571,1.71681,1.72181,1.72297,7.2652,1
1814369,2,1.72502,1.72612,1.73112,1.73227,7.25193,1
1814433,0,1.73442,1.73552,1.74052,1.74166,7.23572,1
1814447,14,1.74276,1.74386,1.76454,1.76565,22.8872,1
1814452,7,1.74739,1.74849,1.75349,1.75466,7.2715,1
1814455,4,1.74813,1.74923,1.75423,1.75533,7.20406,1
1814501,2,1.75925,1.76035,1.76535,1.76658,7.32783,1
1814548,0,1.76773,1.76883,1.77383,1.77496,7.23058,1
1814553,15,1.76992,1.77102,1.79172,1.79293,23.0024,1
1814567,6,1.77724,1.77834,1.78334,1.78449,7.24496,1
1814572,6,1.78307,1.78417,1.78917,1.79031,7.23792,1
1814590,1,1.78706,1.78816,1.79317,1.79445,7.38847,1
1814694,0,1.80815,1.80925,1.81425,1.81543,7.27996,1
1814699,6,1.81037,1.81147,1.81647,1.81767,7.30381,1
1814754,5,1.82099,1.82209,1.82709,1.82824,7.25649,1
1814759,15,1.82673,1.82783,1.84851,1.84967,22.944,1
1814762,15,1.82674,1.82784,1.86919,1.87036,43.6205,1
1814786,15,1.82789,1.82899,1.88987,1.89101,63.1208,2
1814791,3,1.83323,1.83433,1.83935,1.84075,7.51691,1
1814796,0,1.83747,1.83858,1.84358,1.84477,7.29269,1
1814894,7,1.84033,1.84143,1.84644,1.8476,7.26459,1
1814924,13,1.84624,1.84734,1.86807,1.86942,23.1827,1
1814963,0,1.85481,1.85591,1.86092,1.86211,7.29631,1
1814997,15,1.86448,1.86558,1.91054,1.91166,47.1839,2
1815000,6,1.8645,1.8656,1.87061,1.8719,7.4017,1
1815166,9,1.87805,1.87915,1.89983,1.90096,22.909,1
1815171,0,1.88918,1.89028,1.8953,1.89672,7.54252,1
1815174,11,1.88961,1.89071,1.91139,1.91254,22.9392,1
1815190,8,1.89296,1.89406,1.89906,1.90026,7.30317,1
1815195,2,1.89441,1.89551,1.90051,1.9017,7.28717,1
1815301,12,1.8965,1.8976,1.91833,1.91971,23.2084,1
1815335,8,1.89978,1.90088,1.90588,1.90698,7.20495,1
1815360,8,1.90059,1.90169,1.91088,1.91215,11.5628,1
1815384,13,1.90603,1.90713,1.92781,1.92894,22.9073,1
1815464,15,1.91165,1.91276,1.93345,1.93464,22.988,1
1815469,12,1.91748,1.91858,1.93928,1.94051,23.0266,1
