packet_id,server_id,client_send_time(s),server_Rev_Time(s),server_Send_Time(s),client_rev_time(s),latency(ms),queue_len
3618460,5,1,1.0011,1.0061,1.00722,7.22052,1
3618470,14,1.00668,1.00778,1.02848,1.02972,23.0448,1
3618475,2,1.01635,1.01745,1.02245,1.02359,7.23945,1
3618489,1,1.02311,1.02421,1.02921,1.03041,7.30304,1
3618492,7,1.02317,1.02427,1.02927,1.0304,7.22444,1
3618499,4,1.02744,1.02854,1.03355,1.03477,7.32413,1
3618583,6,1.03028,1.03138,1.03638,1.03754,7.2649,1
3618625,1,1.03506,1.03616,1.04116,1.04227,7.21361,1
3618652,13,1.04932,1.05042,1.07113,1.07239,23.0713,1
3618657,12,1.05218,1.05329,1.07397,1.07512,22.9382,1
3618660,6,1.0526,1.0537,1.0587,1.05998,7.38839,1
3618724,4,1.05909,1.06019,1.06519,1.06629,7.20348,1
3618729,5,1.06126,1.06236,1.06736,1.0685,7.23798,1
3618734,15,1.06407,1.06517,1.08584,1.08698,22.9115,1
3618748,2,1.06737,1.06847,1.07348,1.07461,7.23469,1
3618833,6,1.07886,1.07996,1.08496,1.08616,7.30245,1
3618876,1,1.08985,1.09095,1.09596,1.0971,7.24713,1
3618879,3,1.08989,1.09099,1.09599,1.09715,7.2606,1
3618886,13,1.09377,1.09487,1.11554,1.11665,22.8745,1
3618921,0,1.09681,1.09791,1.10291,1.10411,7.30627,1
3618926,4,1.09802,1.09912,1.10414,1.10566,7.63321,1
3618929,2,1.0986,1.0997,1.1047,1.10598,7.38362,1
3618936,14,1.10075,1.10185,1.12252,1.12365,22.8997,1
3618970,10,1.10359,1.10469,1.12537,1.12654,22.9481,1
3619157,13,1.10966,1.11076,1.13624,1.13746,27.7992,1
3619167,15,1.11775,1.11885,1.13953,1.14066,22.908,1
3619181,3,1.12472,1.12582,1.13082,1.13192,7.20306,1
3619258,1,1.14272,1.14382,1.14883,1.15006,7.33834,1
3619263,6,1.14416,1.14527,1.15027,1.15137,7.20474,1
3619314,11,1.16232,1.16342,1.1841,1.18524,22.9176,1
3619319,14,1.16728,1.16838,1.18907,1.19027,22.9855,1
3619324,5,1.16982,1.17092,1.17592,1.17703,7.21001,1
3619329,15,1.17306,1.17416,1.19484,1.19598,22.9277,1
3619394,15,1.2082,1.2093,1.22997,1.23108,22.8871,1
3619397,0,1.20841,1.20951,1.21452,1.21576,7.3552,1
3619404,6,1.21324,1.21434,1.21934,1.22053,7.28643,1
3619409,8,1.21448,1.21558,1.22059,1.22183,7.34658,1
3619457,12,1.2154,1.2165,1.23718,1.23833,22.9341,1
3619464,6,1.21679,1.21789,1.22436,1.22583,9.0362,1
3619467,15,1.21745,1.21855,1.25068,1.25198,34.5374,1
3619540,6,1.22319,1.22429,1.22937,1.23058,7.38556,1
3619696,6,1.2314,1.2325,1.2375,1.23878,7.38659,1
3619701,9,1.23483,1.23593,1.25661,1.25773,22.9009,1
3619776,11,1.24588,1.24698,1.26765,1.26876,22.883,1
3619781,1,1.24697,1.24807,1.25307,1.25418,7.20917,1
3619786,8,1.24971,1.25081,1.25581,1.25699,7.27805,1
3619857,9,1.25402,1.25512,1.2773,1.2785,24.4796,1
3619892,1,1.25773,1.25883,1.26384,1.26509,7.3631,1
3619897,8,1.25885,1.25995,1.26496,1.26614,7.28765,1
3619951,1,1.26448,1.26558,1.27059,1.27188,7.39997,1
3620072,5,1.28406,1.28516,1.29016,1.29131,7.25696,1
3620077,3,1.28847,1.28957,1.29457,1.29572,7.24862,1
3620112,5,1.30641,1.30751,1.31252,1.31371,7.29971,1
3620146,3,1.32956,1.33066,1.33566,1.33678,7.22855,1
3620151,1,1.3343,1.3354,1.34041,1.34157,7.26603,1
3620165,13,1.33989,1.34099,1.36166,1.36278,22.8929,1
3620187,14,1.34258,1.34368,1.36438,1.36561,23.0308,1
3620192,0,1.3501,1.3512,1.3562,1.35733,7.22933,1
3620195,10,1.35075,1.35185,1.37253,1.37367,22.9234,1
3620200,4,1.35172,1.35282,1.35782,1.35895,7.23418,1
3620207,13,1.35532,1.35642,1.38235,1.38356,28.2431,1
3620221,2,1.35654,1.35764,1.36265,1.36396,7.41815,1
3620235,2,1.36064,1.36174,1.36766,1.36884,8.19825,1
3620285,0,1.36282,1.36392,1.36892,1.37004,7.22044,1
3620381,3,1.36866,1.36976,1.37476,1.37593,7.27337,1
3620404,1,1.37334,1.37444,1.37945,1.38065,7.30472,1
3620492,13,1.38767,1.38877,1.40944,1.41056,22.8938,1
3620497,2,1.39488,1.39599,1.40099,1.40228,7.39868,1
3620559,0,1.40353,1.40463,1.40963,1.41075,7.22519,1
3620564,13,1.40543,1.40653,1.43014,1.43138,25.9497,1
3620569,1,1.40797,1.40907,1.41407,1.41522,7.25693,1
3620601,3,1.42229,1.42339,1.4284,1.42954,7.25115,1
3620606,10,1.42534,1.42644,1.44713,1.44832,22.9795,1
3620611,5,1.42678,1.42788,1.43288,1.434,7.21963,1
3620675,4,1.43587,1.43697,1.44197,1.44309,7.2273,1
3620678,5,1.43604,1.43715,1.44215,1.44339,7.34518,1
3620685,0,1.44003,1.44113,1.44613,1.4473,7.27149,1
3620740,7,1.44341,1.44451,1.44951,1.45063,7.2174,1
3620800,4,1.45088,1.45198,1.45698,1.45811,7.22782,1
3620814,4,1.46479,1.46589,1.4709,1.47205,7.26143,1
3620836,6,1.47185,1.47295,1.47795,1.47907,7.22204,1
3620846,4,1.48451,1.48561,1.49062,1.49192,7.40715,1
3620912,15,1.49254,1.49364,1.51432,1.51548,22.944,1
3620917,0,1.49607,1.49717,1.50217,1.5033,7.22513,1
3620920,12,1.49697,1.49807,1.51874,1.51987,22.8984,1
3620927,7,1.49883,1.49993,1.50493,1.50605,7.2185,1
3620932,13,1.50201,1.50311,1.52379,1.52494,22.9292,1
3620947,4,1.50882,1.50992,1.51492,1.51603,7.2087,1
3620950,1,1.50963,1.51073,1.51573,1.51686,7.22844,1
3620988,7,1.51756,1.51866,1.52367,1.52488,7.31805,1
3620991,12,1.518,1.5191,1.53981,1.5411,23.0991,1
3621106,8,1.54257,1.54368,1.54868,1.54985,7.27476,1
3621111,5,1.54367,1.54477,1.54977,1.55089,7.21457,1
3621116,0,1.54563,1.54673,1.55173,1.55284,7.20364,1
3621152,6,1.5567,1.5578,1.5628,1.56391,7.21035,1
3621157,0,1.56153,1.56263,1.56763,1.5688,7.27261,1
3621167,4,1.56685,1.56795,1.57296,1.57431,7.46161,1
3621193,2,1.56843,1.56953,1.57453,1.57567,7.24629,1
3621196,14,1.56905,1.57015,1.59088,1.59222,23.1712,1
3621293,1,1.57794,1.57904,1.58405,1.58542,7.47868,1
3621298,2,1.57926,1.58036,1.58537,1.58669,7.43046,1
3621384,8,1.58468,1.58579,1.59079,1.59194,7.25403,1
3621552,4,1.59636,1.59746,1.60247,1.60383,7.47551,1
3621557,6,1.60117,1.60227,1.60727,1.60845,7.28431,1
3621643,5,1.60415,1.60525,1.61025,1.61135,7.20357,1
3621673,12,1.60811,1.60921,1.62992,1.63118,23.0639,1
3621683,13,1.6111,1.6122,1.63295,1.63437,23.2701,1
3621686,13,1.61195,1.61305,1.65365,1.65491,42.9665,1
3621742,3,1.63266,1.63376,1.63876,1.63987,7.20371,1
3621846,15,1.63342,1.63452,1.6552,1.65638,22.9615,1
3621853,14,1.63542,1.63652,1.6572,1.65833,22.9117,1
3621858,8,1.63792,1.63902,1.64402,1.64519,7.27571,1
3621868,13,1.64045,1.64155,1.67433,1.67544,34.9919,1
3621894,4,1.65113,1.65224,1.65724,1.65852,7.38235,1
3621897,3,1.65165,1.65275,1.65775,1.65892,7.27123,1
3621904,9,1.65271,1.65381,1.67451,1.67573,23.0183,1
3622062,6,1.66249,1.66359,1.66861,1.66993,7.43129,1
3622067,1,1.66759,1.66869,1.67369,1.67493,7.34054,1
3622224,10,1.676,1.6771,1.69777,1.69888,22.8795,1
3622229,8,1.68478,1.68588,1.69088,1.69201,7.23707,1
3622234,4,1.6872,1.6883,1.69331,1.69452,7.31608,1
3622248,6,1.69198,1.69308,1.69808,1.69925,7.27393,1
3622312,6,1.70032,1.70142,1.70642,1.70756,7.2371,1
3622317,15,1.7043,1.7054,1.7261,1.72734,23.0386,1
3622331,0,1.70659,1.70769,1.71269,1.71381,7.22705,1
3622336,5,1.70862,1.70972,1.71472,1.71587,7.25032,1
3622350,10,1.71404,1.71514,1.73581,1.73694,22.9027,1
3622368,13,1.72556,1.72666,1.74733,1.74845,22.898,1
3622414,15,1.72659,1.72769,1.74837,1.7495,22.9127,1
3622419,5,1.72963,1.73073,1.73573,1.73689,7.26496,1
3622424,5,1.73261,1.73372,1.74073,1.74186,9.24496,1
3622455,0,1.73767,1.73877,1.74377,1.74491,7.23564,1
3622460,3,1.73915,1.74025,1.74526,1.74647,7.31572,1
3622521,3,1.74763,1.74873,1.75373,1.75484,7.21412,1
3622535,15,1.75273,1.75383,1.77452,1.7757,22.9701,1
3622538,6,1.75356,1.75466,1.75967,1.76084,7.27294,1
3622550,8,1.75543,1.75653,1.76153,1.76272,7.29816,1
3622553,6,1.75585,1.75696,1.76467,1.76587,10.0198,1
3622560,2,1.75854,1.75964,1.76464,1.76577,7.22771,1
3622657,14,1.76493,1.76603,1.78672,1.78791,22.9806,1
3622662,14,1.77098,1.77208,1.8074,1.80852,37.5471,1
3622692,7,1.78195,1.78305,1.78805,1.78917,7.22253,1
3622697,4,1.78641,1.78751,1.79251,1.79368,7.2649,1
3622736,2,1.78887,1.78997,1.79497,1.79608,7.2021,1
3622763,0,1.79633,1.79743,1.80243,1.80359,7.25869,1
3622768,4,1.79997,1.80107,1.80608,1.80746,7.49474,1
3622790,5,1.8032,1.8043,1.8093,1.81053,7.33281,1
3622880,6,1.80711,1.80821,1.81321,1.81439,7.28327,1
3622894,1,1.80928,1.81038,1.81538,1.81656,7.28086,1
3622934,0,1.80954,1.81064,1.81565,1.8168,7.25486,1
3623008,14,1.83132,1.83243,1.85316,1.85454,23.2145,1
3623013,5,1.84118,1.84229,1.84729,1.84842,7.23465,1
3623018,15,1.84659,1.84769,1.86837,1.86949,22.8987,1
3623032,0,1.84828,1.84938,1.85438,1.8556,7.32359,1
3623037,4,1.85276,1.85386,1.85886,1.85998,7.22047,1
3623164,14,1.85849,1.85959,1.88026,1.88139,22.907,1
3623174,0,1.86221,1.86331,1.86832,1.86958,7.37483,1
3623177,7,1.8625,1.8636,1.8686,1.86974,7.24102,1
3623184,0,1.86626,1.86736,1.87332,1.87443,8.17089,1
3623189,0,1.86738,1.86849,1.87832,1.87951,12.127,1
3623270,15,1.87499,1.87609,1.89683,1.89821,23.2126,1
3623275,6,1.87829,1.87939,1.88439,1.88554,7.24799,1
3623318,9,1.88151,1.88261,1.90328,1.90439,22.8808,1
3623336,0,1.8857,1.8868,1.89181,1.89311,7.40702,1
3623402,11,1.89352,1.89462,1.9153,1.91644,22.9165,1
3623492,7,1.89786,1.89896,1.90396,1.90509,7.23399,1
3623511,2,1.90455,1.90565,1.91065,1.91179,7.24247,1
3623529,10,1.91093,1.91203,1.93272,1.93388,22.9468,1
3623534,8,1.91335,1.91446,1.91946,1.92061,7.25771,1
3623539,2,1.91511,1.91621,1.92122,1.92265,7.54321,1
3623692,1,1.93918,1.94028,1.94528,1.94638,7.20221,1
3623697,6,1.94057,1.94167,1.94667,1.94793,7.35939,1
3623702,12,1.94483,1.94593,1.96661,1.96777,22.9391,1
3623705,3,1.94496,1.94606,1.95106,1.95216,7.2049,1
3623767,14,1.95593,1.95703,1.9777,1.97884,22.9177,1
3623772,13,1.95893,1.96003,1.98071,1.98186,22.9301,1
3623777,3,1.96151,1.96261,1.96761,1.9688,7.29357,1
3623824,1,1.96987,1.97097,1.97597,1.97711,7.24145,1
3623827,13,1.97057,1.97167,2.00142,2.0027,32.1221,1
3623832,6,1.97099,1.97209,1.97709,1.97823,7.23675,1
3623835,4,1.97138,1.97248,1.97748,1.97859,7.20546,1
3623844,15,1.97277,1.97387,1.99454,1.99567,22.9029,1
3623889,1,1.97809,1.97919,1.98419,1.98529,7.20743,1
3623907,0,1.98251,1.98361,1.98861,1.98986,7.35361,1
3623962,2,1.9931,1.9942,1.9992,2.00039,7.28912,1
3624001,5,2.00005,2.00116,2.00616,2.00742,7.36464,1
3624004,5,2.00017,2.00127,2.01117,2.01235,12.1756,1
3624068,0,2.00516,2.00626,2.01126,2.01249,7.3359,1
3624188,14,2.01486,2.01596,2.03664,2.03778,22.921,1
3624193,15,2.01634,2.01744,2.03815,2.03942,23.0793,1
3624196,4,2.01713,2.01823,2.02323,2.02438,7.25064,1
3624199,10,2.0173,2.0184,2.03908,2.04021,22.9043,1
3624221,0,2.02535,2.02645,2.03145,2.03267,7.32343,1
3624226,4,2.02666,2.02776,2.03276,2.0339,7.23975,1
3624231,12,2.03122,2.03232,2.05304,2.05436,23.1343,1
3624295,8,2.03704,2.03814,2.04315,2.04435,7.31196,1
3624362,8,2.04101,2.04211,2.04815,2.0493,8.29171,1
3624400,5,2.04723,2.04833,2.05833,2.05954,12.3109,1
3624422,3,2.05297,2.05407,2.05907,2.06017,7.20301,1
3624530,0,2.07551,2.07661,2.08161,2.08275,7.237,1
3624533,4,2.07613,2.07723,2.08223,2.08341,7.27604,1
3624540,4,2.08015,2.08125,2.08724,2.0884,8.25544,1
3624575,3,2.08517,2.08627,2.09127,2.09238,7.21787,1
3624601,7,2.08767,2.08877,2.09377,2.09495,7.2803,1
3624606,0,2.08957,2.09067,2.09567,2.09683,7.26384,1
3624616,2,2.09288,2.09398,2.09899,2.10025,7.37254,1
3624659,4,2.09605,2.09715,2.10215,2.10335,7.29935,1
3624734,10,2.1023,2.1034,2.12407,2.12519,22.8927,1
3624747,9,2.10986,2.11096,2.13165,2.13283,22.9678,1
3624750,3,2.11058,2.11168,2.11668,2.11788,7.3057,1
3624757,8,2.11468,2.11578,2.12078,2.122,7.32339,1
3624791,6,2.11865,2.11975,2.12475,2.12593,7.27943,1
3624796,7,2.12005,2.12115,2.12616,2.1275,7.45105,1
3624838,13,2.12156,2.12266,2.14333,2.14445,22.8917,1
3624841,5,2.12252,2.12362,2.12862,2.12976,7.24194,1
3624874,2,2.12565,2.12675,2.13177,2.13312,7.46841,1
3625067,8,2.137,2.1381,2.1431,2.14423,7.23124,1
3625086,9,2.1452,2.1463,2.16698,2.16813,22.9288,1
3625091,4,2.14666,2.14776,2.15276,2.15388,7.22203,1
3625096,2,2.15046,2.15156,2.15657,2.15778,7.31831,1
3625106,8,2.15479,2.15589,2.16089,2.16205,7.26503,1
3625109,2,2.15543,2.15653,2.16157,2.16271,7.27554,1
3625175,5,2.16342,2.16452,2.16953,2.1707,7.27606,1
3625178,3,2.16395,2.16505,2.17006,2.17128,7.32947,1
3625185,0,2.1657,2.1668,2.17181,2.17301,7.30362,1
3625190,8,2.16692,2.16802,2.17302,2.17414,7.21948,1
3625300,4,2.17741,2.17851,2.18351,2.1847,7.28683,1
3625330,10,2.18575,2.18685,2.20753,2.2087,22.9512,1
3625335,7,2.19752,2.19862,2.20362,2.20476,7.24036,1
3625340,6,2.20055,2.20165,2.20665,2.20777,7.22101,1
3625358,4,2.20458,2.20568,2.21068,2.21182,7.23591,1
3625394,7,2.21071,2.21181,2.21682,2.218,7.289,1
3625403,13,2.21601,2.21711,2.2378,2.23898,22.9727,1
3625433,9,2.22188,2.22298,2.24366,2.24479,22.9112,1
3625438,7,2.22443,2.22553,2.23053,2.23167,7.24101,1
3625456,15,2.23218,2.23328,2.25395,2.25505,22.8735,1
3625461,15,2.23402,2.23512,2.27466,2.27592,41.9008,1
3625466,10,2.2353,2.2364,2.25708,2.25822,22.9143,1
3625471,4,2.23742,2.23852,2.24353,2.24471,7.2842,1
3625501,7,2.24045,2.24155,2.24655,2.24768,7.22777,1
3625549,11,2.24944,2.25054,2.27123,2.27241,22.9713,1
3625568,8,2.26264,2.26374,2.26874,2.26988,7.24569,1
3625573,3,2.26671,2.26781,2.27281,2.27395,7.23584,1
3625576,1,2.26689,2.26799,2.27299,2.2741,7.21763,1
3625583,15,2.26794,2.26904,2.29533,2.29647,28.5267,1
3625689,3,2.27507,2.27617,2.28118,2.28239,7.31126,1
3625727,3,2.29003,2.29113,2.29614,2.29753,7.5009,1
3625732,3,2.29332,2.29443,2.30115,2.30246,9.13531,1
3625835,5,2.29914,2.30024,2.30524,2.30637,7.23438,1
3625905,8,2.30203,2.30313,2.30815,2.30963,7.60107,1
3626036,6,2.31046,2.31156,2.31656,2.31773,7.27382,1
3626041,2,2.31576,2.31686,2.32186,2.32302,7.25788,1
3626067,4,2.31733,2.31843,2.32343,2.32455,7.21787,1
3626072,10,2.32014,2.32124,2.34192,2.34306,22.9119,1
3626077,7,2.32142,2.32252,2.32752,2.32874,7.32756,1
3626099,14,2.32256,2.32366,2.34434,2.3455,22.9482,1
3626109,8,2.32665,2.32775,2.33276,2.33403,7.37186,1
