0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0,0,0,0,0,0,0,0,7.672252,7.248050,7.914405,7.261246,7.316583,7.504324,7.611898,7.524949,7.449142,26.073972,22.960209,22.957012,29.991070,22.993577,23.090276,28.693570
0,0,0,0,0,0,0,0,0,7.549761,7.535177,7.294018,7.259824,7.271407,7.624876,7.270236,7.780468,7.501709,22.982282,31.558005,22.988682,27.723856,23.656366,22.953845,27.499675
0,0,0,0,0,0,0,0,0,7.346953,7.682299,7.497041,7.322462,7.270293,7.283093,7.695673,7.921634,8.333401,33.233859,27.038134,22.891432,26.937207,28.003200,22.970997,28.028252
0,0,0,0,0,0,0,0,0,7.531863,7.314046,7.389057,7.538396,7.305809,7.399581,9.192563,7.929429,7.985515,22.914261,22.982256,25.559672,22.959702,27.539342,25.477929,28.691638
0,0,0,0,0,0,0,0,0,7.323165,7.335016,7.567727,8.022690,7.444617,7.608470,7.283494,7.569783,7.683731,22.937878,25.242655,26.831678,22.981145,24.306421,24.541813,35.860384
0,0,0,0,0,0,0,0,0,7.311888,8.147978,7.922358,7.248454,7.444243,7.610100,7.308208,7.690364,7.898967,23.656604,23.005118,30.334692,26.143372,31.103564,23.157329,23.946354
0,0,0,0,0,0,0,0,0,7.268089,7.275359,8.206313,7.278255,7.276636,7.960848,7.290293,7.512375,7.265987,24.279998,24.639707,24.336729,28.247284,24.591629,25.822906,26.469618
0,0,0,0,0,0,0,0,0,7.269433,7.597321,7.282837,7.258224,7.273510,7.270886,7.534477,7.284384,7.897104,22.994395,23.291414,22.915026,22.981494,29.392560,24.347861,26.672455
0,0,0,0,0,0,0,0,0,7.293207,8.335099,7.286440,7.300490,7.476756,7.790405,7.400185,7.387087,8.430328,22.952703,31.067350,23.751612,24.527064,27.982951,22.915518,29.873729
0,0,0,0,0,0,0,0,0,7.287444,7.680746,7.721320,7.329360,7.282929,7.560067,7.650068,7.661268,7.810734,28.996141,30.104088,0,22.950009,28.675942,25.317825,25.910074
0,0,0,0,0,0,0,0,0,7.265847,7.356236,7.598554,7.517948,7.296321,7.359961,7.446887,7.965455,7.804255,22.970530,22.995216,26.727473,22.983872,26.832535,22.949321,24.513041
0,0,0,0,0,0,0,0,0,7.338557,7.582095,7.772011,7.840431,7.274555,7.541687,7.290225,7.269902,7.813581,26.729633,23.123073,24.984983,23.677605,28.386082,23.027625,26.315839
0,0,0,0,0,0,0,0,0,7.288282,7.746673,7.652408,8.442534,7.455914,8.234603,8.402222,7.290867,7.389193,22.885435,25.143852,22.924717,29.021710,30.309304,25.969398,23.610518
0,0,0,0,0,0,0,0,0,7.322578,7.447557,7.328064,8.260664,7.531332,7.257246,7.578223,8.573891,7.886741,23.084533,25.134134,25.737353,22.971223,31.622924,22.933462,27.212652
0,0,0,0,0,0,0,0,0,7.271586,7.936858,8.238999,7.291156,7.332665,7.293503,7.328720,7.710154,7.291168,28.028833,23.394409,22.926334,24.698021,32.350943,25.907191,28.286665
0,0,0,0,0,0,0,0,0,7.269723,7.276486,7.288535,7.269161,7.285218,7.568062,7.343249,7.305116,7.366681,27.068462,25.458450,22.961313,22.890702,25.221638,30.004794,27.233503
0,0,0,0,0,0,0,0,0,7.273253,7.490739,7.473302,7.606472,7.281458,7.277698,7.570421,7.550506,7.447086,22.946228,24.182162,22.998502,22.963839,29.976569,23.089277,31.810318
0,0,0,0,0,0,0,0,0,7.500834,7.303143,7.256413,7.310598,7.336665,8.773429,7.251171,8.023566,7.907834,26.289546,23.596395,0,23.040112,24.421128,26.161250,26.042657
0,0,0,0,0,0,0,0,0,7.300494,7.261607,7.536828,7.205035,7.659976,7.482343,7.586444,7.520087,7.277158,23.019355,23.268313,22.922839,22.989629,28.679761,24.597210,26.539925
0,0,0,0,0,0,0,0,0,7.434113,7.229991,7.928415,7.298555,7.309100,7.710759,7.327226,7.286274,7.512237,23.012123,23.500510,23.210197,22.998830,23.928865,22.964115,23.735824
0,0,0,0,0,0,0,0,0,7.741857,8.273027,7.453274,8.490420,7.611324,7.719168,7.588926,7.291500,7.727458,22.996253,24.271130,22.940201,22.926357,27.193529,22.902152,32.975535
0,0,0,0,0,0,0,0,0,7.790514,7.723249,7.786033,7.255108,7.501651,7.829600,7.718100,7.882248,7.706349,26.038951,24.069763,24.961276,26.656246,34.904797,23.789740,24.487906
0,0,0,0,0,0,0,0,0,7.309443,7.285118,8.292926,7.294312,7.633291,7.794009,7.976016,7.636048,7.464814,22.933596,29.138514,24.339767,25.286289,29.019548,22.998699,34.078938
