0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0,0,0,0,0,0,0,0,7.596040,7.265761,7.504246,7.285316,7.463031,7.270138,9.191283,7.292701,7.399956,23.886801,25.203298,22.939708,23.960003,27.641782,24.114853,25.678854
0,0,0,0,0,0,0,0,0,7.283247,8.867216,7.291264,7.632817,7.534884,7.260930,7.468911,7.769149,7.538745,22.972076,25.260173,22.955107,22.912154,25.468234,43.670263,27.834058
0,0,0,0,0,0,0,0,0,7.329296,7.827827,7.607212,7.514704,7.282068,7.288572,7.691781,7.762714,9.742192,22.925110,26.224579,22.886335,22.949007,26.677509,22.934613,32.896305
0,0,0,0,0,0,0,0,0,7.281052,7.261293,7.515708,7.633870,7.454488,7.589421,7.286343,7.697273,7.933069,22.978330,22.986821,29.791112,23.115145,27.659764,27.554233,31.259018
0,0,0,0,0,0,0,0,0,7.265014,7.297104,7.747288,8.009027,7.280682,7.654116,7.325383,7.432657,8.297996,22.959356,22.984682,26.758223,22.962066,25.741246,33.429653,26.833332
0,0,0,0,0,0,0,0,0,7.365732,7.587703,7.856074,7.948283,7.799012,7.777205,7.325071,7.448159,7.555006,23.263478,25.902920,22.901060,28.067824,25.032004,24.344732,26.166462
0,0,0,0,0,0,0,0,0,7.260285,7.290658,8.502566,7.296926,7.920059,7.511402,7.297296,7.277187,7.672851,23.000130,30.139295,22.910250,29.852848,28.548153,22.953804,28.752104
0,0,0,0,0,0,0,0,0,7.243575,7.459565,7.486409,7.279512,7.255218,7.280025,7.505463,7.303171,7.591884,22.987086,25.959952,22.970326,22.969221,24.236295,22.965458,28.524069
0,0,0,0,0,0,0,0,0,7.630381,7.917725,7.280196,7.276940,7.520518,8.018322,7.382208,7.300738,8.238844,26.452602,24.059936,22.944834,22.956509,28.885094,24.473255,33.988873
0,0,0,0,0,0,0,0,0,7.630982,7.289443,7.500480,7.406443,7.280770,8.301183,7.482073,7.372790,7.758175,26.586321,23.864233,0,22.963727,27.716917,22.918389,24.535110
0,0,0,0,0,0,0,0,0,7.279317,7.279764,7.735033,7.301907,7.298322,7.396647,8.078555,7.851044,7.775819,25.595947,26.259129,30.969415,22.957098,26.712651,22.979706,23.917839
