0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0,0,0,0,0,0,0,0,7.233160,7.370490,7.214063,7.258464,7.332167,7.270109,7.295033,7.232442,7.274332,22.936868,22.904941,22.974178,22.980096,27.005962,33.287648,29.461569
0,0,0,0,0,0,0,0,0,7.253120,7.239442,7.232360,7.305201,7.270066,7.578673,7.270100,7.267315,9.775775,0,31.567116,0,0,23.105596,22.876276,22.928985
0,0,0,0,0,0,0,0,0,7.283334,8.737443,7.303743,7.303433,7.294016,7.310234,7.206521,7.303715,7.263821,22.882482,0,0,31.084390,22.998196,22.951273,24.153023
0,0,0,0,0,0,0,0,0,7.268770,7.258280,7.250268,7.240642,7.288867,7.278894,7.444578,7.347101,7.248764,22.914676,22.964711,22.988796,0,22.909904,22.964751,26.302714
0,0,0,0,0,0,0,0,0,7.271411,7.255852,7.207752,7.257186,7.295904,7.266954,7.220670,7.252103,7.284782,22.912362,22.923966,22.887955,22.922412,22.979739,0,22.942215
0,0,0,0,0,0,0,0,0,7.269844,7.331129,7.270943,7.225337,7.279766,0,7.321932,7.277726,7.302269,22.982290,22.985027,0,22.904867,23.007807,23.085446,28.072413
0,0,0,0,0,0,0,0,0,7.270450,7.293703,0,7.234170,7.272466,7.271115,9.725127,7.233074,7.241158,23.059217,22.903690,22.941217,0,23.076043,22.946192,22.986077
0,0,0,0,0,0,0,0,0,7.694375,7.310006,7.271636,7.328088,0,7.279158,7.225324,7.289656,7.273493,22.954122,22.959085,22.957945,23.062567,22.894732,22.941247,22.976443
0,0,0,0,0,0,0,0,0,7.289331,7.302236,7.270173,0,7.268616,7.259762,7.233215,7.345539,7.784646,22.952283,22.948770,22.902937,23.203654,22.901188,0,23.133951
0,0,0,0,0,0,0,0,0,7.408008,7.291968,7.252128,7.246209,7.244083,7.293072,0,7.271986,7.320321,22.933229,23.002823,22.879602,0,23.042434,22.923854,23.052028
0,0,0,0,0,0,0,0,0,7.317731,7.808334,7.234141,7.333333,7.245539,7.915887,0,7.256668,7.266458,0,22.931164,22.968599,22.943986,26.181616,0,22.985803
0,0,0,0,0,0,0,0,0,7.276495,7.375965,7.262828,7.286541,7.240796,7.254703,7.267659,7.348532,8.884625,22.920031,22.993176,0,22.884190,22.965640,0,26.574201
0,0,0,0,0,0,0,0,0,9.108473,7.243253,7.432215,7.293084,7.289328,7.379351,7.218024,7.291491,7.796236,0,23.042531,22.901866,22.876696,22.993867,22.937766,23.451893
0,0,0,0,0,0,0,0,0,7.283202,7.281756,7.269701,7.259393,7.306401,7.270953,7.258068,7.294379,7.308092,22.901866,22.876658,22.904294,22.996651,22.967011,22.946390,23.216973
0,0,0,0,0,0,0,0,0,7.389727,7.262147,7.256291,7.291243,7.308029,7.269649,7.236062,7.290181,7.632205,23.000281,0,22.880730,0,22.951653,0,23.013592
0,0,0,0,0,0,0,0,0,7.290075,8.915117,7.268578,7.261047,7.246038,7.285303,7.304151,7.305287,7.323316,22.980583,22.937624,0,0,22.933135,22.939349,27.056098
0,0,0,0,0,0,0,0,0,7.255105,7.339145,7.277556,0,7.295139,8.072970,7.300028,7.313399,7.274233,22.948192,26.088273,22.906713,22.955774,23.027365,22.951535,23.044425
0,0,0,0,0,0,0,0,0,8.139347,7.280388,7.261579,7.287924,7.402994,7.319225,7.222530,7.277895,7.350844,22.960899,22.967297,0,23.003202,23.022501,0,25.803287
0,0,0,0,0,0,0,0,0,7.286208,7.349964,0,7.310636,7.258597,7.351802,7.444189,7.216674,7.707080,0,22.927672,22.921099,22.903160,22.931588,22.897096,22.918606
0,0,0,0,0,0,0,0,0,7.981525,7.309356,7.241506,7.275297,7.263065,7.291499,7.273813,7.267820,7.232144,22.933860,22.930952,23.013266,0,24.841117,23.126279,22.985708
0,0,0,0,0,0,0,0,0,7.273927,7.323759,7.228454,7.229859,7.304548,7.345454,7.261292,7.293094,7.252598,23.025990,0,22.938038,22.941304,26.356814,33.279457,22.935418
0,0,0,0,0,0,0,0,0,7.308358,7.260981,7.254837,7.242010,7.248788,7.266049,7.282777,7.239691,7.469702,22.965393,22.987014,0,0,22.928889,22.938105,25.083708
0,0,0,0,0,0,0,0,0,8.741284,7.325030,7.625025,7.383424,7.324234,7.252449,7.289951,7.260829,7.264258,22.876716,22.963661,22.910275,27.868005,22.924681,22.938056,0
0,0,0,0,0,0,0,0,0,7.881023,7.210798,7.305324,0,7.225422,7.302093,7.276451,7.242177,7.312763,22.913165,22.986655,0,22.982285,24.664088,22.961087,23.075729
0,0,0,0,0,0,0,0,0,7.747817,7.255986,7.269232,7.251591,7.253996,7.566316,0,7.240680,7.321213,84.956235,22.940058,22.987283,22.940105,25.496716,22.994809,22.936537
