Arrival_rate,Ave,P50,P90,P99,P999,P9999,sla_default_rate(%),sla_default_percentage(%),latencyFile,clusterMapFile
200.5228,13.55,7.3317,23.0841,50.2258,84.9056,147.8811,0.0306,33.1747,cephSimResult/latency/latency000.csv,scratch/CephSim2022-12-8/cluster_map_mod.csv
200.6077,13.5841,7.3313,23.0902,50.2459,84.9904,159.4676,0.0394,30.2828,cephSimResult/latency/latency001.csv,scratch/CephSim2022-12-8/cluster_map_mod.csv
199.8917,13.6189,7.3322,23.0926,50.9578,84.8821,129.3144,0.03,27.2318,cephSimResult/latency/latency002.csv,scratch/CephSim2022-12-8/cluster_map_mod.csv
199.5423,13.5617,7.3315,23.0864,50.7154,78.8565,135.1027,0.0212,40.5725,cephSimResult/latency/latency003.csv,scratch/CephSim2022-12-8/cluster_map_mod.csv
200.0326,13.5937,7.3317,23.0891,50.2568,84.9648,188.2932,0.0425,36.9398,cephSimResult/latency/latency004.csv,scratch/CephSim2022-12-8/cluster_map_mod.csv
,,,,,,,,,,
,,,,,,,0.03274,33.64032,,
