0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0,0,0,0,0,0,0,0,7.285657,7.294563,7.274329,7.315293,7.267351,8.319685,7.826623,7.572366,7.723213,23.001197,23.000381,23.026424,22.936429,27.386289,22.968566,26.377349
0,0,0,0,0,0,0,0,0,8.026571,7.329373,7.747554,7.298999,7.276452,7.811850,7.285310,8.035991,7.497182,23.978284,32.554848,22.940154,22.943396,26.538576,22.904480,24.556645
0,0,0,0,0,0,0,0,0,7.458169,7.349377,7.575030,7.532375,7.295424,7.403525,7.264441,7.516324,7.378659,22.953435,28.823596,23.042813,23.005488,24.480928,22.976842,24.680493
0,0,0,0,0,0,0,0,0,7.546701,7.295169,7.294874,7.506535,7.266622,7.424775,7.648608,7.867636,8.374434,23.014594,23.027394,23.064164,22.936572,28.344195,22.986685,45.408159
0,0,0,0,0,0,0,0,0,7.764802,7.734353,7.292179,7.736881,7.259530,7.428317,7.252927,7.289473,8.331531,23.031608,30.659033,28.110282,22.968200,25.781999,22.933365,28.174143
0,0,0,0,0,0,0,0,0,7.486220,7.796241,7.454661,7.538597,7.998981,7.873950,7.284300,7.528857,7.767317,22.910475,72.934977,0,22.942252,30.152821,26.055998,27.079823
0,0,0,0,0,0,0,0,0,8.086811,7.448736,7.682140,7.508808,7.286425,7.638456,7.467587,7.716922,7.820716,26.453750,25.859352,23.009554,24.874639,27.339334,24.696516,30.762802
0,0,0,0,0,0,0,0,0,9.108082,7.595751,7.319584,7.277840,7.267827,7.283227,7.850193,7.367427,7.440361,22.988516,26.281701,22.967996,22.977412,30.601458,22.929004,28.120097
0,0,0,0,0,0,0,0,0,7.282511,7.303629,8.135753,8.633414,7.286678,7.337738,7.397649,9.556860,7.742767,22.989243,25.277946,23.026533,23.004799,32.198406,24.768922,28.047674
0,0,0,0,0,0,0,0,0,7.284001,7.733397,7.385171,7.602465,7.326042,7.399963,9.266478,7.288674,7.434896,25.526754,25.598374,23.023821,22.929063,24.684937,26.141231,29.995003
0,0,0,0,0,0,0,0,0,7.361612,7.697065,7.759528,7.535109,7.294062,7.473916,8.369748,8.506824,7.518243,22.983739,27.282428,22.927925,22.996973,36.717336,24.342310,27.625608
0,0,0,0,0,0,0,0,0,7.280152,7.735227,7.986648,7.991221,7.609323,7.281446,7.298637,7.305922,7.977700,25.133384,26.746922,23.529112,23.099117,26.857492,24.555884,25.520771
0,0,0,0,0,0,0,0,0,8.168669,7.577471,7.525982,7.905445,9.001637,7.321922,7.616574,7.627681,8.697594,25.806600,23.043691,22.950698,22.929394,23.135570,28.101179,25.936010
0,0,0,0,0,0,0,0,0,7.273865,8.110221,8.273085,7.457586,8.030770,7.749613,7.280700,8.103461,7.582426,27.873907,25.221398,25.506045,25.111721,26.997328,22.950470,32.843109
0,0,0,0,0,0,0,0,0,8.153204,7.589375,7.564508,7.510510,8.102315,7.270654,7.801630,7.361246,7.378846,23.783629,22.973727,22.906964,22.904390,25.384929,26.242649,27.183058
0,0,0,0,0,0,0,0,0,7.848746,7.305347,7.859424,7.297981,7.754316,7.447885,7.255433,7.343048,7.621674,22.977139,24.087504,22.918060,23.041695,29.246372,22.927799,31.743577
0,0,0,0,0,0,0,0,0,7.457600,7.582582,7.280440,7.254718,7.258338,7.312449,7.372689,9.034327,7.349276,23.026932,25.494076,22.953424,22.926432,31.329379,22.977221,24.103681
0,0,0,0,0,0,0,0,0,7.392346,7.688542,7.310700,7.415989,8.180766,7.834065,7.283490,7.557685,8.280266,27.061800,22.927660,23.033976,22.982935,30.452787,28.131825,26.361068
0,0,0,0,0,0,0,0,0,7.269067,7.534228,7.349616,7.287569,7.570269,7.555380,7.479355,7.482337,8.187236,23.143911,23.158824,22.926316,23.286089,27.404827,23.005640,26.740116
