packet_id,server_id,client_send_time(s),server_Rev_Time(s),server_Send_Time(s),client_rev_time(s),latency(ms),queue_len
4221520,5,1,1.0011,1.0061,1.00727,7.27091,1
4221546,15,1.01507,1.01617,1.03686,1.03805,22.9853,1
4221551,2,1.01728,1.01838,1.02338,1.02448,7.20778,1
4221556,1,1.02043,1.02153,1.02653,1.02765,7.21977,1
4221571,7,1.03093,1.03203,1.03703,1.03813,7.20471,1
4221574,4,1.03149,1.03259,1.03759,1.03872,7.2307,1
4221624,1,1.04754,1.04864,1.05365,1.0549,7.35689,1
4221629,2,1.05287,1.05397,1.05897,1.06014,7.26501,1
4221679,13,1.05398,1.05508,1.07579,1.07707,23.0859,1
4221701,12,1.06148,1.06258,1.08326,1.0844,22.9199,1
4221706,7,1.06265,1.06375,1.06875,1.06997,7.32825,1
4221748,3,1.07446,1.07556,1.08057,1.08182,7.35766,1
4221851,5,1.08175,1.08285,1.08785,1.08895,7.20661,1
4221854,15,1.0821,1.0832,1.10389,1.1051,22.9972,1
4221879,15,1.08979,1.09089,1.12458,1.12576,35.9694,1
4221917,1,1.1042,1.1053,1.1103,1.11142,7.22168,1
4221922,1,1.10789,1.10899,1.1153,1.11641,8.51616,1
4221925,2,1.10818,1.10928,1.11428,1.11546,7.27536,1
4221937,13,1.11117,1.11227,1.13294,1.13405,22.8764,1
4221968,0,1.12162,1.12272,1.12773,1.12892,7.29329,1
4222023,3,1.12965,1.13075,1.13576,1.137,7.34622,1
4222033,9,1.13549,1.13659,1.15728,1.15843,22.9375,1
4222079,14,1.1423,1.1434,1.16411,1.16535,23.0451,1
4222084,10,1.14383,1.14493,1.16561,1.16677,22.9418,1
4222087,13,1.14447,1.14557,1.16626,1.16745,22.9803,1
4222092,15,1.14486,1.14596,1.16664,1.16776,22.9021,1
4222099,3,1.1486,1.1497,1.1547,1.15585,7.25079,1
4222104,4,1.15415,1.15525,1.16026,1.16152,7.37089,1
4222139,12,1.15949,1.16059,1.18126,1.18236,22.8748,1
4222193,13,1.16114,1.16224,1.18696,1.18817,27.0285,1
4222196,15,1.1621,1.16321,1.18731,1.18844,26.3318,1
4222303,5,1.16743,1.16853,1.17353,1.17465,7.22503,1
4222308,15,1.16868,1.16978,1.20798,1.20909,40.4066,1
4222318,15,1.17773,1.17883,1.22869,1.22998,52.2521,2
4222370,0,1.19259,1.19369,1.19869,1.19986,7.27089,1
4222375,6,1.19538,1.19648,1.20148,1.20258,7.2025,1
4222406,8,1.20198,1.20308,1.20808,1.20921,7.23195,1
4222409,12,1.20276,1.20386,1.22454,1.22568,22.9154,1
4222430,3,1.21088,1.21198,1.22199,1.22322,12.3409,1
4222433,15,1.21103,1.21213,1.24937,1.2505,39.4711,1
4222440,10,1.21253,1.21363,1.23432,1.23551,22.978,1
4222445,14,1.21897,1.22007,1.24075,1.24188,22.9071,1
4222491,9,1.22324,1.22434,1.24503,1.24621,22.972,1
4222509,11,1.22702,1.22812,1.24892,1.25056,23.5411,1
4222571,3,1.23388,1.23498,1.23998,1.24113,7.25059,1
4222648,8,1.24555,1.24666,1.25166,1.2528,7.24523,1
4222653,15,1.24676,1.24786,1.27004,1.27114,24.3836,1
4222836,1,1.25045,1.25155,1.26155,1.26271,12.2627,1
4222854,8,1.25259,1.25369,1.25869,1.25983,7.24129,1
4222859,13,1.25575,1.25685,1.27754,1.27873,22.9776,1
4222877,13,1.25897,1.26008,1.29821,1.29935,40.3771,1
4222880,3,1.25913,1.26023,1.26524,1.26643,7.29446,1
4222904,5,1.26498,1.26608,1.27108,1.27223,7.24653,1
4222936,7,1.26581,1.26691,1.27192,1.27305,7.23325,1
4222970,13,1.27517,1.27627,1.31891,1.32012,44.9551,2
4222975,13,1.27625,1.27735,1.3396,1.34078,64.5331,3
4223005,14,1.27817,1.27927,1.29999,1.3013,23.125,1
4223010,4,1.28589,1.28699,1.29199,1.29309,7.20759,1
4223020,10,1.29396,1.29506,1.31573,1.31688,22.9215,1
4223099,10,1.30341,1.30451,1.33641,1.33752,34.1132,1
4223117,13,1.31778,1.31888,1.36028,1.36147,43.6869,2
4223155,2,1.32767,1.32877,1.33377,1.33492,7.24363,1
4223173,13,1.33591,1.33701,1.38096,1.3821,46.1946,2
4223208,5,1.34616,1.34726,1.35227,1.35375,7.59104,1
4223255,12,1.35239,1.35349,1.37416,1.37527,22.8741,1
4223335,9,1.35547,1.35657,1.37725,1.37843,22.9592,1
4223338,13,1.3559,1.357,1.40165,1.40283,46.9272,2
4223345,10,1.35784,1.35894,1.37961,1.38073,22.8934,1
4223375,0,1.36206,1.36316,1.36816,1.36936,7.30033,1
4223380,13,1.36629,1.36739,1.42232,1.42343,57.1365,2
4223419,1,1.37519,1.3763,1.3813,1.38248,7.28996,1
4223488,3,1.38527,1.38637,1.39137,1.3925,7.23461,1
4223502,15,1.3919,1.393,1.41368,1.41484,22.9399,1
4223507,5,1.39344,1.39454,1.39954,1.40067,7.23173,1
4223512,7,1.39599,1.39709,1.4021,1.40335,7.36531,1
4223600,5,1.41234,1.41344,1.41845,1.41976,7.41707,1
4223603,0,1.41291,1.41401,1.41902,1.4202,7.29139,1
4223627,10,1.41434,1.41544,1.43617,1.4375,23.1615,1
4223722,4,1.42047,1.42157,1.42658,1.42774,7.26605,1
4223749,4,1.43063,1.43173,1.43673,1.43784,7.21069,1
4223754,6,1.43184,1.43294,1.43795,1.43911,7.26871,1
4223759,4,1.43452,1.43562,1.44174,1.44289,8.37706,1
4223764,15,1.43594,1.43704,1.45772,1.45889,22.9504,1
4223868,0,1.4408,1.4419,1.4469,1.44803,7.22651,1
4223871,15,1.44133,1.44243,1.47842,1.47966,38.3306,1
4223885,13,1.44185,1.44295,1.46365,1.46492,23.0792,1
4223888,13,1.44185,1.44295,1.48434,1.48552,43.6687,1
4223905,4,1.44632,1.44742,1.45242,1.45354,7.21855,1
4223915,1,1.44876,1.44986,1.45486,1.45599,7.23003,1
4223920,7,1.45028,1.45138,1.45638,1.45749,7.21049,1
4223944,12,1.45657,1.45767,1.47839,1.47969,23.1193,1
4224023,8,1.467,1.4681,1.47311,1.47429,7.28313,1
4224028,5,1.4731,1.4742,1.4792,1.4803,7.20367,1
4224058,0,1.4761,1.4772,1.4822,1.48334,7.23772,1
4224063,13,1.47787,1.47897,1.50501,1.50611,28.2465,1
4224175,0,1.48217,1.48327,1.48828,1.4896,7.42291,1
4224214,4,1.48592,1.48702,1.49202,1.49314,7.21263,1
4224219,2,1.48776,1.48886,1.49386,1.49501,7.24783,1
4224289,13,1.48937,1.49048,1.52569,1.52682,37.4458,1
4224312,1,1.50383,1.50493,1.50993,1.51114,7.31054,1
4224322,13,1.50688,1.50798,1.54643,1.54783,40.9535,1
4224360,8,1.51657,1.51767,1.52267,1.52381,7.24681,1
4224378,13,1.52348,1.52458,1.5671,1.56823,44.7517,2
4224392,6,1.52955,1.53065,1.53565,1.53676,7.21909,1
4224397,12,1.53372,1.53482,1.55552,1.55673,23.0126,1
4224400,12,1.53466,1.53576,1.57619,1.57733,42.676,1
4224412,13,1.53667,1.53777,1.58783,1.58918,52.5105,2
4224417,13,1.54057,1.54167,1.60853,1.60975,69.1772,3
4224420,3,1.54129,1.54239,1.5474,1.54871,7.41994,1
4224520,15,1.54717,1.54827,1.56896,1.57016,22.9889,1
4224590,14,1.55193,1.55303,1.5737,1.57482,22.8907,1
4224632,8,1.55987,1.56097,1.56597,1.56714,7.27545,1
4224635,13,1.56034,1.56144,1.62922,1.63044,70.1073,3
4224642,4,1.56349,1.56459,1.56959,1.57077,7.28922,1
4224731,14,1.57285,1.57396,1.59464,1.59579,22.9323,1
4224741,13,1.5753,1.5764,1.6499,1.65105,75.7497,3
4224744,7,1.57603,1.57713,1.58214,1.58343,7.39878,1
4224764,1,1.57776,1.57886,1.58386,1.58498,7.22103,1
4224826,10,1.58284,1.58394,1.60464,1.60586,23.0191,1
4224829,8,1.58355,1.58465,1.58965,1.59075,7.20355,1
4224841,4,1.58588,1.58698,1.59198,1.59324,7.36156,1
4224923,13,1.58855,1.58965,1.67059,1.67176,83.2105,3
4224982,9,1.59273,1.59383,1.61455,1.61587,23.1332,1
4225004,15,1.59564,1.59674,1.61741,1.61854,22.8982,1
4225009,0,1.59739,1.59849,1.60349,1.60459,7.20153,1
4225012,7,1.59826,1.59936,1.60437,1.60562,7.35664,1
4225019,10,1.60153,1.60263,1.62533,1.62657,25.0373,1
4225148,13,1.6113,1.6124,1.69127,1.69245,81.1468,3
4225218,15,1.61507,1.61617,1.63809,1.63921,24.139,1
4225228,5,1.61754,1.61864,1.62364,1.62479,7.25436,1
4225233,13,1.62254,1.62364,1.71197,1.71323,90.6839,4
4225236,0,1.62302,1.62412,1.62913,1.63033,7.30509,1
4225260,10,1.6246,1.6257,1.64643,1.64776,23.1509,1
4225263,15,1.62504,1.62614,1.65878,1.65999,34.9456,1
4225311,15,1.62884,1.62994,1.67949,1.68078,51.9348,2
4225382,6,1.63651,1.63762,1.64262,1.64387,7.35883,1
4225506,15,1.64818,1.64928,1.70019,1.70142,53.2388,2
4225511,6,1.6492,1.6503,1.6553,1.65645,7.25351,1
4225514,2,1.64959,1.65069,1.65569,1.65685,7.2635,1
4225532,14,1.65057,1.65167,1.67236,1.67353,22.956,1
4225539,14,1.65237,1.65347,1.69303,1.69413,41.7587,1
4225574,7,1.65826,1.65936,1.66438,1.66577,7.50286,1
4225577,4,1.65876,1.65986,1.66487,1.66606,7.29809,1
4225617,2,1.66238,1.66348,1.66849,1.66972,7.33954,1
