Arrival_rate,Ave,P50,P90,P99,P999,P9999,sla_default_rate(%),sla_default_percentage(%),latencyFile,clusterMapFile
100.2614,17.7597,22.8813,30.5579,57.7674,89.7154,150.495,0.0531,28.1289,cephSimResult/latency/latency_100_000.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
100.3038,17.7462,22.8814,30.6969,57.5086,87.3056,148.3382,0.0369,26.616,cephSimResult/latency/latency_100_001.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
99.9459,17.7632,22.8814,30.417,58.077,92.9982,188.3547,0.0619,30.0526,cephSimResult/latency/latency_100_002.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
99.7711,17.7631,22.8814,30.5894,58.0935,90.3503,178.7401,0.0456,25.6685,cephSimResult/latency/latency_100_003.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
100.0163,17.7138,22.8811,30.5235,57.4436,86.4699,121.5578,0.0387,19.6246,cephSimResult/latency/latency_100_004.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
100.3398,17.7793,22.8814,30.6893,58.6731,90.7849,188.271,0.0544,32.0116,cephSimResult/latency/latency_100_005.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
99.7073,17.7621,22.8812,30.5078,58.3741,90.807,184.6743,0.0506,29.0353,cephSimResult/latency/latency_100_006.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
99.9791,17.7841,22.8815,30.5838,58.7123,92.4292,182.587,0.055,33.3885,cephSimResult/latency/latency_100_007.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
99.9659,17.7472,22.8813,30.3717,58.0041,92.0554,136.8703,0.0475,26.705,cephSimResult/latency/latency_100_008.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
100.1078,17.738,22.8814,30.605,57.6489,88.3872,127.9211,0.0419,21.3531,cephSimResult/latency/latency_100_009.csv,scratch/CephSim2022-11-23/cluster_map_mod.csv
,,,,,,,,,,
,,,,,,¾ùÖµ,0.04856,27.25841,,
