Arrival_rate,Ave,P50,P90,P99,P999,P9999,sla_default_rate(%),sla_default_percentage(%),latencyFile,clusterMapFile
501.3069,34817.7966,22.9098,149200.6637,212884.9791,220334.3643,221430.6445,33.7806,97734.2513,cephSimResult/latency/latency_500_000.csv,scratch/CephSim2022-11-14/cluster_map_mod.csv
501.5192,34726.335,22.9094,149325.1022,212345.2789,219221.5564,220423.01,33.6494,97745.8052,cephSimResult/latency/latency_500_001.csv,scratch/CephSim2022-11-14/cluster_map_mod.csv
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,¾ùÖµ,33.715,97740.02825,,
