packet_id,server_id,client_send_time(s),server_Rev_Time(s),server_Send_Time(s),client_rev_time(s),latency(ms),queue_len
5420796,5,1,1.0011,1.0061,1.00724,7.24412,1
5420814,15,1.02014,1.02124,1.04193,1.04315,23.0151,1
5420819,2,1.02132,1.02242,1.02742,1.02854,7.21949,1
5420824,1,1.02256,1.02366,1.02867,1.02998,7.4161,1
5420829,7,1.02607,1.02717,1.03218,1.03336,7.288,1
5420839,4,1.02769,1.02879,1.03379,1.03493,7.23964,1
5420943,1,1.03943,1.04053,1.04554,1.0468,7.36292,1
5420985,2,1.0422,1.0433,1.0483,1.04954,7.34492,1
5421039,13,1.04823,1.04933,1.07001,1.07117,22.9424,1
5421083,12,1.04905,1.05015,1.07083,1.07201,22.9614,1
5421090,7,1.05195,1.05305,1.05805,1.05917,7.22077,1
5421095,3,1.05442,1.05552,1.06052,1.06168,7.25982,1
5421122,5,1.06071,1.06181,1.06681,1.06799,7.27951,1
5421125,15,1.06124,1.06234,1.08305,1.08433,23.0868,1
5421153,15,1.06991,1.07101,1.10372,1.10484,34.9295,1
5421196,1,1.07233,1.07343,1.07843,1.07957,7.23774,1
5421201,1,1.07346,1.07456,1.08343,1.08456,11.0993,1
5421273,2,1.08852,1.08962,1.09462,1.09572,7.20432,1
5421278,13,1.09356,1.09466,1.11534,1.11652,22.9569,1
5421288,0,1.09968,1.10079,1.10579,1.10695,7.26108,1
5421315,3,1.10596,1.10706,1.11206,1.11317,7.20954,1
5421320,9,1.10855,1.10965,1.13032,1.13146,22.9148,1
5421325,14,1.11034,1.11144,1.13211,1.13321,22.8733,1
5421356,10,1.1175,1.1186,1.13927,1.14038,22.8824,1
5421361,13,1.12061,1.12171,1.14238,1.14353,22.9266,1
5421366,15,1.12887,1.12997,1.15067,1.15188,23.0131,1
5421385,3,1.13559,1.13669,1.14669,1.1478,12.2086,1
5421408,4,1.14482,1.14592,1.15093,1.15216,7.34306,1
5421413,12,1.14586,1.14696,1.16763,1.16875,22.8921,1
5421423,13,1.1469,1.148,1.16867,1.1698,22.9002,1
5421506,15,1.15664,1.15774,1.17842,1.17955,22.9105,1
5421509,5,1.15717,1.15828,1.16328,1.16446,7.2867,1
5421516,15,1.15936,1.16046,1.19912,1.20035,40.9831,1
5421521,15,1.16137,1.16247,1.21979,1.22091,59.5372,2
5421526,0,1.16297,1.16407,1.16907,1.1702,7.23527,1
5421556,6,1.16699,1.16809,1.1731,1.17429,7.29503,1
5421566,8,1.16803,1.16913,1.17413,1.17524,7.20841,1
5421632,12,1.17864,1.17974,1.20041,1.20151,22.8725,1
5421637,3,1.18804,1.18914,1.19415,1.19538,7.33314,1
5421640,15,1.18821,1.18931,1.24052,1.24189,53.679,2
5421643,10,1.18883,1.18993,1.21061,1.21174,22.9049,1
5421650,14,1.18979,1.19089,1.21156,1.21268,22.8922,1
5421657,9,1.19233,1.19343,1.21415,1.21545,23.1203,1
5421745,11,1.20095,1.20205,1.22274,1.22393,22.9742,1
5421750,3,1.20273,1.20383,1.20883,1.20997,7.24088,1
5421755,8,1.20834,1.20944,1.21444,1.21561,7.26997,1
5421773,15,1.21001,1.21111,1.26121,1.26242,52.402,2
5421904,1,1.22293,1.22403,1.22904,1.2302,7.27087,1
5421930,8,1.23184,1.23294,1.23795,1.23928,7.44101,1
5421935,13,1.23671,1.23781,1.25849,1.25962,22.9086,1
5421940,13,1.23782,1.23892,1.27918,1.28035,42.5344,1
