packet_id,server_id,client_send_time(s),server_Rev_Time(s),server_Send_Time(s),client_rev_time(s),latency(ms),queue_len
604748,5,1,1.0011,1.0061,1.00726,7.2624,1
604753,15,1.00538,1.00648,1.02715,1.02831,22.9305,1
604756,2,1.00596,1.00706,1.01207,1.01329,7.3246,1
604780,1,1.01124,1.01234,1.01734,1.01849,7.24486,1
604783,7,1.01185,1.01295,1.01796,1.01923,7.3778,1
604893,4,1.01833,1.01943,1.02443,1.02554,7.20971,1
604898,1,1.0227,1.02381,1.02881,1.03011,7.40586,1
604982,2,1.03015,1.03125,1.03625,1.03748,7.33183,1
604985,13,1.03043,1.03153,1.05221,1.05335,22.9179,1
604992,12,1.03214,1.03324,1.05393,1.0551,22.9567,1
605034,7,1.04655,1.04766,1.05266,1.05389,7.33659,1
605039,3,1.05194,1.05304,1.05804,1.05922,7.28186,1
605042,5,1.05207,1.05318,1.05818,1.05939,7.31667,1
605182,15,1.05893,1.06003,1.0807,1.08181,22.8811,1
605187,15,1.0628,1.0639,1.10137,1.10251,39.7105,1
605192,1,1.0674,1.0685,1.0735,1.07464,7.24129,1
605195,1,1.06754,1.06864,1.0785,1.07965,12.1121,1
605202,2,1.06915,1.07025,1.07525,1.07638,7.2289,1
605242,13,1.08021,1.08131,1.10199,1.10314,22.9314,1
605245,0,1.08038,1.08148,1.08649,1.08776,7.377,1
605257,3,1.08143,1.08253,1.08753,1.0887,7.27803,1
605336,9,1.09319,1.09429,1.11502,1.11634,23.151,1
605341,14,1.09794,1.09904,1.11971,1.12084,22.9007,1
605376,10,1.11169,1.11279,1.13346,1.1346,22.9104,1
605381,13,1.11446,1.11556,1.13628,1.1376,23.142,1
605453,15,1.11535,1.11645,1.13712,1.13824,22.8898,1
605469,3,1.12022,1.12132,1.12633,1.12748,7.25342,1
605487,4,1.12981,1.13091,1.13592,1.13709,7.28038,1
605501,12,1.1343,1.1354,1.15609,1.15726,22.9526,1
605596,13,1.1368,1.1379,1.15859,1.15977,22.9721,1
